radius,density_log_10,pp fraction,pep fraction,hep fraction,7Be fraction,8B fraction,13N fraction,15O fraction,17F fraction
0.138,1.70122,6.19771,5.29947,6.62827,1.57662,0.0877932,0.497105,0.265422,0.170776
0.1385,1.69952,6.15879,5.24824,6.61538,1.54235,0.083844,0.543154,0.255694,0.164038
0.139,1.6978,6.11965,5.19705,6.60201,1.50868,0.0800602,0.595408,0.246265,0.157543
0.1395,1.69608,6.08044,5.14606,6.5884,1.47566,0.076438,0.655259,0.237131,0.151288
0.14,1.69437,6.04109,5.09525,6.57442,1.44329,0.072974,0.723735,0.228287,0.145271
0.1405,1.69265,6.00154,5.04454,6.55996,1.41156,0.0696619,0.800907,0.219721,0.139483
0.141,1.69092,5.96194,4.99403,6.54522,1.38042,0.0664914,0.885686,0.211421,0.133909
0.1415,1.68919,5.92236,4.94377,6.53027,1.34991,0.0634583,0.978184,0.203379,0.128545
0.142,1.68747,5.88265,4.89367,6.51497,1.31998,0.0605577,1.07963,0.195587,0.123385
0.1425,1.68574,5.84263,4.8436,6.49907,1.29062,0.0577836,1.19171,0.188029,0.118419
0.143,1.684,5.80274,4.7939,6.48308,1.26187,0.0551321,1.31272,0.180708,0.113645
0.1435,1.68227,5.76311,4.74464,6.46716,1.23374,0.0525979,1.44118,0.173619,0.109055
0.144,1.68052,5.72299,4.69525,6.45041,1.20609,0.050173,1.57852,0.166738,0.104636
0.1445,1.67878,5.68207,4.64547,6.4325,1.17885,0.04785,1.72565,0.160047,0.100374
0.145,1.67703,5.64071,4.59559,6.41387,1.15207,0.0456255,1.88198,0.153545,0.0962683
0.1455,1.67527,5.59997,4.54649,6.39568,1.12597,0.043506,2.04469,0.147268,0.092334
0.146,1.67352,5.56067,4.4988,6.37886,1.10068,0.0414917,2.21602,0.14122,0.0885756
0.1465,1.67177,5.52151,4.45149,6.36192,1.07594,0.0395688,2.39472,0.135362,0.0849661
0.147,1.67002,5.48064,4.40306,6.34276,1.0514,0.0377213,2.57684,0.129653,0.0814734
0.1475,1.66825,5.43994,4.35501,6.32355,1.02737,0.0359562,2.76595,0.12412,0.078117
0.148,1.66649,5.3997,4.30757,6.3046,1.00392,0.0342728,2.96128,0.118768,0.0748976
0.1485,1.66472,5.35839,4.25957,6.28412,0.980783,0.0326602,3.15759,0.113572,0.0717928
0.149,1.66294,5.31736,4.21204,6.2637,0.958164,0.0311218,3.35727,0.108548,0.0688131
0.1495,1.66117,5.27776,4.16587,6.24468,0.936254,0.0296603,3.56241,0.103709,0.0659675
0.15,1.6594,5.23786,4.11975,6.22503,0.914766,0.0282647,3.76793,0.0990278,0.0632333
0.1505,1.65762,5.19751,4.07354,6.20455,0.893654,0.0269306,3.97245,0.0944982,0.0606029
0.151,1.65583,5.1576,4.02789,6.18431,0.873041,0.0256583,4.17726,0.0901249,0.0580796
0.1515,1.65405,5.11749,3.98232,6.16355,0.852815,0.0244426,4.38066,0.0858959,0.0556535
0.152,1.65226,5.0766,3.93641,6.14158,0.832885,0.0232789,4.58063,0.0818025,0.0533163
0.1525,1.65047,5.03537,3.89052,6.1189,0.813328,0.0221678,4.77632,0.0778521,0.0510703
0.153,1.64867,4.99471,3.84531,6.09658,0.794275,0.0211102,4.96836,0.0740537,0.0489203
0.1535,1.64687,4.95576,3.80165,6.07608,0.775876,0.0201073,5.15866,0.0704132,0.046871
0.154,1.64507,4.9163,3.75783,6.05465,0.757781,0.0191484,5.34193,0.0669022,0.044899
0.1545,1.64326,4.87528,3.71308,6.031,0.739836,0.0182281,5.5157,0.0635077,0.0429927
0.155,1.64146,4.83472,3.66893,6.00761,0.722342,0.0173524,5.68391,0.0602495,0.0411681
0.1555,1.63965,4.79525,3.62586,5.98525,0.705377,0.0165208,5.84506,0.0571339,0.0394262
0.156,1.63783,4.75612,3.5833,5.96302,0.68882,0.0157289,5.99724,0.0541495,0.0377577
0.1565,1.63601,4.71649,3.54057,5.93982,0.672537,0.0149721,6.13986,0.0512819,0.0361527
0.157,1.63419,4.67609,3.49751,5.91538,0.656484,0.0142477,6.27247,0.0485241,0.0346061
0.1575,1.63237,4.63581,3.4548,5.89083,0.640785,0.013557,6.39571,0.0458837,0.0331226
0.158,1.63054,4.59768,3.41393,5.86861,0.625728,0.0129056,6.51122,0.0433834,0.0317167
0.1585,1.62872,4.55847,3.37248,5.8447,0.610832,0.0122811,6.6149,0.0409823,0.0303596
0.159,1.62689,4.51869,3.33085,5.81977,0.596174,0.0116841,6.70717,0.0386839,0.0290538
0.1595,1.62505,4.47963,3.28997,5.79542,0.581923,0.0111169,6.78951,0.036498,0.027806
0.16,1.62322,4.4408,3.24951,5.77109,0.568,0.0105765,6.86133,0.0344158,0.0266103
0.1605,1.62138,4.40137,3.20884,5.74564,0.554298,0.0100601,6.92132,0.0324289,0.0254601
0.161,1.61954,4.36163,3.16818,5.71946,0.540852,0.00956743,6.97006,0.0305371,0.0243558
0.1615,1.61769,4.32322,3.12871,5.69466,0.527855,0.00910084,7.01014,0.0287486,0.0233043
0.162,1.61584,4.28563,3.09009,5.67061,0.515241,0.00865816,7.04096,0.0270567,0.022301
0.1625,1.61398,4.24695,3.0509,5.64481,0.502763,0.00823398,7.05967,0.0254441,0.021333
0.163,1.61213,4.20827,3.01192,5.61868,0.490542,0.00782952,7.06824,0.0239144,0.0204044
0.1635,1.61027,4.17015,2.97357,5.59297,0.478645,0.00744515,7.06781,0.0224688,0.0195167
0.164,1.60842,4.13225,2.93562,5.56724,0.467033,0.00707953,7.0582,0.021103,0.0186673
0.1645,1.60655,4.09459,2.89805,5.54146,0.4557,0.00673173,7.03965,0.0198132,0.0178544
0.165,1.60469,4.05739,2.86102,5.51598,0.444653,0.00640092,7.013,0.0185963,0.0170766
0.1655,1.60282,4.01993,2.82402,5.48981,0.433811,0.00608533,6.97738,0.0174462,0.0163299
0.166,1.60094,3.98155,2.7866,5.46202,0.423108,0.00578357,6.93197,0.0163584,0.0156112
0.1665,1.59906,3.94403,2.75,5.43509,0.412719,0.00549719,6.88031,0.0153359,0.0149252
0.167,1.59718,3.90754,2.71434,5.40928,0.402659,0.00522575,6.82312,0.0143768,0.0142714
0.1675,1.5953,3.87027,2.67835,5.38202,0.39274,0.00496641,6.75756,0.0134725,0.0136426
0.168,1.59342,3.83361,2.64301,5.35525,0.383096,0.00472025,6.68649,0.0126246,0.0130423
0.1685,1.59154,3.79818,2.60871,5.32984,0.373778,0.00448729,6.61143,0.0118317,0.0124712
0.169,1.58965,3.76162,2.57385,5.30257,0.364543,0.00426392,6.52872,0.0110828,0.0119197
0.1695,1.58776,3.72516,2.53926,5.27507,0.355523,0.00405152,6.44095,0.010381,0.0113921
0.17,1.58586,3.68918,2.50522,5.24789,0.346745,0.00384993,6.34922,0.00972436,0.0108885
0.1705,1.58396,3.6534,2.47151,5.22067,0.338168,0.00365802,6.25343,0.00910846,0.0104061
0.171,1.58206,3.6181,2.43833,5.19379,0.329817,0.00347573,6.15443,0.00853236,0.00994532
0.1715,1.58016,3.58294,2.40545,5.16676,0.321661,0.00330238,6.05196,0.00799349,0.00950442
0.172,1.57826,3.547,2.37224,5.13825,0.313609,0.00313661,5.94476,0.00748754,0.00907996
0.1725,1.57635,3.51129,2.33937,5.10975,0.305745,0.0029789,5.83495,0.00701437,0.00867369
0.173,1.57443,3.47702,2.30767,5.08299,0.298177,0.00283004,5.72501,0.00657464,0.00828823
0.1735,1.57253,3.44309,2.27642,5.05638,0.290807,0.00268876,5.6135,0.0061645,0.00792027
0.174,1.57061,3.40834,2.2448,5.02824,0.283522,0.00255355,5.49865,0.00577936,0.00756573
0.1745,1.56868,3.37343,2.21325,4.9995,0.276376,0.00242465,5.38195,0.00541871,0.00722561
0.175,1.56676,3.33938,2.18248,4.97167,0.26946,0.00230273,5.26555,0.00508314,0.00690214
0.1755,1.56484,3.30583,2.15223,4.94421,0.262735,0.00218708,5.14897,0.00477034,0.00659353
0.176,1.56292,3.27241,2.12226,4.91663,0.256161,0.00207703,5.03174,0.00447813,0.00629807
0.1765,1.56098,3.23916,2.09257,4.88899,0.249739,0.00197233,4.91411,0.00420528,0.00601528
0.177,1.55905,3.20606,2.06315,4.86124,0.243463,0.00187275,4.79631,0.00395061,0.00574468
0.1775,1.55711,3.17256,2.03367,4.83249,0.237297,0.00177785,4.67793,0.0037124,0.00548514
0.178,1.55518,3.13893,2.0043,4.80318,0.231257,0.00168753,4.5596,0.00348971,0.00523658
0.1785,1.55324,3.1063,1.97574,4.77509,0.225415,0.00160205,4.44301,0.00328242,0.00500007
0.179,1.5513,3.07448,1.94787,4.74789,0.219758,0.00152113,4.32809,0.0030895,0.00477495
0.1795,1.54936,3.04267,1.92019,4.72032,0.214226,0.00144421,4.21392,0.00290925,0.00455961
0.18,1.5474,3.01018,1.89226,4.69138,0.208763,0.00137066,4.09959,0.00273992,0.00435236
0.1805,1.54545,2.97816,1.86479,4.66286,0.203446,0.00130083,3.98679,0.00258174,0.00415447
0.181,1.54349,2.94723,1.83818,4.6357,0.198319,0.0012349,3.87657,0.00243469,0.00396662
0.1815,1.54154,2.91597,1.81154,4.60762,0.193283,0.00117208,3.76718,0.00229684,0.00378652
0.182,1.53958,2.88442,1.78489,4.57874,0.188337,0.00111223,3.65873,0.00216753,0.0036138
0.1825,1.53761,2.85329,1.75867,4.5502,0.183524,0.00105545,3.55222,0.00204665,0.003449
0.183,1.53564,2.82285,1.73303,4.52243,0.178856,0.00100166,3.44805,0.00193368,0.00329202
0.1835,1.53367,2.79286,1.70783,4.49505,0.174317,0.000950648,3.34599,0.00182795,0.0031423
0.184,1.53171,2.76283,1.68278,4.46724,0.169874,0.000902127,3.24551,0.00172874,0.00299901
0.1845,1.52974,2.73269,1.65782,4.4389,0.165519,0.000855949,3.14654,0.00163554,0.00286178
0.185,1.52776,2.70272,1.63313,4.41051,0.161269,0.000812074,3.04949,0.00154807,0.00273062
0.1855,1.52577,2.67311,1.60881,4.38236,0.15713,0.000770439,2.95459,0.00146601,0.00260545
0.186,1.52379,2.64387,1.58487,4.35447,0.153101,0.000730948,2.86187,0.00138901,0.00248602
0.1865,1.5218,2.61491,1.56125,4.3267,0.149176,0.000693476,2.77129,0.0013167,0.00237203
0.187,1.51982,2.58597,1.5378,4.29865,0.145337,0.000657857,2.68261,0.0012486,0.00226302
0.1875,1.51783,2.55696,1.51446,4.27012,0.141576,0.000623962,2.59572,0.00118434,0.00215866
0.188,1.51583,2.52815,1.49139,4.2416,0.137906,0.000591769,2.51091,0.0011238,0.00205895
0.1885,1.51383,2.49987,1.46877,4.21362,0.134342,0.000561272,2.42848,0.00106688,0.00196396
0.189,1.51183,2.47215,1.44664,4.18624,0.130885,0.000532399,2.34846,0.00101338,0.00187353
0.1895,1.50982,2.44465,1.42479,4.1589,0.127516,0.000505004,2.2705,0.000962973,0.00178722
0.19,1.50782,2.41708,1.40304,4.13109,0.124215,0.000478947,2.1943,0.000915322,0.00170461
0.1905,1.50582,2.38956,1.38146,4.10305,0.120988,0.00045419,2.12,0.00087029,0.00162565
0.191,1.50381,2.36239,1.36023,4.07528,0.11785,0.000430729,2.04787,0.000827791,0.00155038
0.1915,1.50179,2.33549,1.3393,4.04762,0.114792,0.000408469,1.97783,0.000787588,0.00147856
0.192,1.49978,2.30881,1.31863,4.02,0.111809,0.000387331,1.90978,0.000749504,0.00140997
0.1925,1.49776,2.28238,1.29823,3.99249,0.108901,0.00036727,1.84369,0.00071345,0.00134451
0.193,1.49574,2.25624,1.27813,3.96517,0.106069,0.000348244,1.77956,0.00067934,0.00128206
0.1935,1.49371,2.23035,1.25832,3.93798,0.10331,0.000330199,1.71733,0.00064706,0.00122248
0.194,1.49167,2.20456,1.23869,3.91064,0.100616,0.000313064,1.65685,0.000616443,0.00116556
0.1945,1.48964,2.17875,1.21918,3.88291,0.097978,0.000296774,1.59804,0.000587336,0.00111112
0.195,1.48761,2.15308,1.19989,3.8551,0.0954032,0.000281308,1.54098,0.000559689,0.00105913
0.1955,1.48558,2.12789,1.18098,3.82783,0.0929044,0.000266668,1.48586,0.000533511,0.00100965
0.196,1.48354,2.10329,1.16253,3.80127,0.0904849,0.000252827,1.43271,0.00050875,0.000962605
0.1965,1.4815,2.07887,1.14431,3.77473,0.0881254,0.000239694,1.38122,0.000485222,0.000917713
0.197,1.47945,2.05432,1.12614,3.74765,0.0858108,0.000227194,1.33114,0.000462772,0.00087472
0.1975,1.47741,2.02985,1.10813,3.72039,0.0835485,0.000215319,1.28258,0.00044139,0.000833637
0.198,1.47535,2.00569,1.09042,3.69336,0.0813477,0.00020407,1.23566,0.00042108,0.000794495
0.1985,1.4733,1.98185,1.07299,3.66659,0.0792073,0.000193414,1.19035,0.000401783,0.000757206
0.199,1.47124,1.95825,1.05583,3.63996,0.077123,0.000183312,1.14656,0.000383427,0.000721652
0.1995,1.46919,1.93488,1.0389,3.61344,0.0750924,0.000173733,1.10424,0.000365953,0.000687746
0.2,1.46712,1.91172,1.0222,3.58698,0.0731135,0.00016465,1.06334,0.000349313,0.00065541
0.2005,1.46505,1.88877,1.00573,3.56059,0.0711851,0.000156037,1.02383,0.000333463,0.000624573
0.201,1.46298,1.86604,0.989488,3.5343,0.069306,0.00014787,0.985662,0.00031836,0.000595163
0.2015,1.46092,1.84354,0.97348,3.50814,0.0674754,0.000140126,0.948803,0.000303968,0.000567115
0.202,1.45885,1.82131,0.957724,3.48221,0.0656937,0.000132785,0.91323,0.000290255,0.000540379
0.2025,1.45678,1.79939,0.942236,3.45655,0.0639609,0.00012583,0.878923,0.000277194,0.000514905
0.203,1.4547,1.77765,0.926948,3.43094,0.0622719,0.000119234,0.845798,0.000264736,0.00049061
0.2035,1.45262,1.75585,0.911739,3.40487,0.0606176,0.000112969,0.813729,0.000252822,0.000467388
0.204,1.45053,1.73411,0.896669,3.37861,0.0590009,0.00010702,0.782731,0.000241437,0.000445212
0.2045,1.44844,1.71284,0.881946,3.35298,0.0574342,0.000101394,0.752933,0.000230604,0.000424124
0.205,1.44636,1.69204,0.867561,3.32797,0.0559161,9.60735e-05,0.724296,0.000220295,0.000404075
0.2055,1.44427,1.67127,0.853297,3.30272,0.0544325,9.10229e-05,0.696624,0.00021044,0.000384931
0.206,1.44218,1.65047,0.839118,3.2771,0.0529797,8.62244e-05,0.669855,0.000201007,0.000366634
0.2065,1.44008,1.62993,0.825171,3.2517,0.051566,8.16777e-05,0.64407,0.000192006,0.0003492
0.207,1.43798,1.60978,0.811517,3.22678,0.0501943,7.73759e-05,0.619285,0.000183431,0.000332616
0.2075,1.43587,1.58994,0.798111,3.20217,0.0488614,7.33036e-05,0.595441,0.000175255,0.00031683
0.208,1.43377,1.5703,0.784904,3.17769,0.0475636,6.94449e-05,0.572472,0.000167449,0.000301788
0.2085,1.43166,1.55077,0.771842,3.15312,0.0462969,6.57848e-05,0.550316,0.000159986,0.000287437
0.209,1.42956,1.53125,0.758882,3.12828,0.0450579,6.23089e-05,0.528915,0.00015284,0.000273727
0.2095,1.42744,1.51184,0.746069,3.10338,0.0438486,5.90112e-05,0.508274,0.000146005,0.000260646
0.21,1.42533,1.49274,0.733494,3.07881,0.0426736,5.58895e-05,0.488429,0.000139485,0.000248195
0.2105,1.42321,1.47406,0.721215,3.05483,0.0415357,5.29395e-05,0.469393,0.000133278,0.000236367
0.211,1.42109,1.45564,0.709155,3.0311,0.0404297,5.01475e-05,0.451095,0.000127355,0.000225111
0.2115,1.41897,1.43727,0.697205,3.00719,0.0393488,4.74976e-05,0.433441,0.000121686,0.000214365
0.212,1.41684,1.41885,0.685317,2.98291,0.0382897,4.49787e-05,0.416377,0.000116248,0.000204089
0.2125,1.41471,1.40055,0.673566,2.95857,0.0372558,4.25891e-05,0.399928,0.000111045,0.000194285
0.213,1.41258,1.38253,0.662038,2.93456,0.0362517,4.03278e-05,0.384126,0.000106081,0.000184957
0.2135,1.41045,1.36489,0.650774,2.91107,0.0352791,3.81913e-05,0.368978,0.000101353,0.000176097
0.214,1.40831,1.34753,0.639722,2.88787,0.0343344,3.61703e-05,0.354433,9.68429e-05,0.00016767
0.2145,1.40617,1.3303,0.628817,2.86469,0.0334135,3.42547e-05,0.340432,9.25308e-05,0.000159638
0.215,1.40403,1.31315,0.618024,2.8414,0.0325139,3.24366e-05,0.326936,8.84015e-05,0.000151972
0.2155,1.40189,1.29612,0.607365,2.81809,0.0316363,3.07123e-05,0.313938,8.44506e-05,0.000144661
0.216,1.39974,1.27927,0.596871,2.79493,0.0307818,2.90789e-05,0.301439,8.0675e-05,0.000137697
0.2165,1.39759,1.26269,0.586572,2.77206,0.0299516,2.75332e-05,0.289437,7.70714e-05,0.000131071
0.217,1.39544,1.2464,0.576488,2.74958,0.0291463,2.60718e-05,0.277926,7.36354e-05,0.000124772
0.2175,1.39329,1.23037,0.566595,2.72738,0.0283642,2.46894e-05,0.266878,7.03571e-05,0.000118783
0.218,1.39114,1.21452,0.556859,2.70532,0.0276031,2.33807e-05,0.25626,6.72254e-05,0.00011308
0.2185,1.38898,1.19878,0.547246,2.68326,0.0268607,2.21399e-05,0.246039,6.42291e-05,0.000107643
0.219,1.38682,1.1831,0.537727,2.66107,0.0261353,2.0962e-05,0.236186,6.1358e-05,0.000102452
0.2195,1.38466,1.1675,0.528313,2.6388,0.0254268,1.98444e-05,0.226694,5.86084e-05,9.74976e-05
0.22,1.38249,1.15204,0.519033,2.6166,0.0247366,1.87854e-05,0.217567,5.59796e-05,9.2778e-05
0.2205,1.38032,1.13678,0.509913,2.59458,0.0240656,1.77835e-05,0.208807,5.34701e-05,8.82885e-05
0.221,1.37815,1.12174,0.500959,2.57281,0.0234136,1.68357e-05,0.200401,5.10751e-05,8.40189e-05
0.2215,1.37598,1.10695,0.492177,2.55133,0.0227802,1.5939e-05,0.192336,4.8789e-05,7.99576e-05
0.222,1.3738,1.09238,0.483562,2.53014,0.0221648,1.50902e-05,0.184595,4.66063e-05,7.60935e-05
0.2225,1.37163,1.07801,0.475096,2.50915,0.0215664,1.42867e-05,0.177162,4.45215e-05,7.24158e-05
0.223,1.36945,1.06379,0.466757,2.48825,0.0209837,1.35257e-05,0.170019,4.25288e-05,6.89137e-05
0.2235,1.36726,1.04967,0.458529,2.46736,0.0204157,1.28047e-05,0.163152,4.06233e-05,6.55772e-05
0.224,1.36508,1.03566,0.450411,2.44649,0.019862,1.21216e-05,0.156551,3.88009e-05,6.23984e-05
0.2245,1.36289,1.02178,0.442407,2.42566,0.0193225,1.14744e-05,0.150206,3.70585e-05,5.93705e-05
0.225,1.3607,1.00804,0.434524,2.4049,0.0187969,1.08613e-05,0.144109,3.53928e-05,5.64866e-05
0.2255,1.35851,0.994454,0.426765,2.38426,0.0182852,1.02804e-05,0.138253,3.38008e-05,5.37405e-05
0.226,1.35632,0.981026,0.419131,2.36376,0.0177872,9.73045e-06,0.13263,3.22797e-05,5.11265e-05
0.2265,1.35413,0.967768,0.411627,2.34342,0.0173028,9.20992e-06,0.127233,3.08269e-05,4.86392e-05
0.227,1.35193,0.954688,0.404254,2.32329,0.0168317,8.71737e-06,0.122053,2.94395e-05,4.62727e-05
0.2275,1.34973,0.941794,0.397016,2.30337,0.016374,8.25136e-06,0.117083,2.81148e-05,4.40217e-05
0.228,1.34753,0.92909,0.389911,2.2837,0.0159292,7.81045e-06,0.112316,2.68502e-05,4.18803e-05
0.2285,1.34533,0.916556,0.382932,2.26422,0.0154969,7.39323e-06,0.107742,2.56425e-05,3.9843e-05
0.229,1.34312,0.904168,0.376066,2.24487,0.0150763,6.99832e-06,0.10335,2.44887e-05,3.79041e-05
0.2295,1.34091,0.891901,0.369303,2.22559,0.0146666,6.62433e-06,0.0991325,2.33859e-05,3.60581e-05
0.23,1.33869,0.879736,0.362632,2.20634,0.0142672,6.26991e-06,0.0950789,2.23312e-05,3.42993e-05
0.2305,1.33647,0.867682,0.356058,2.18714,0.013878,5.93411e-06,0.0911843,2.13227e-05,3.26242e-05
0.231,1.33425,0.855768,0.349589,2.16807,0.0134992,5.61615e-06,0.0874454,2.03591e-05,3.10298e-05
0.2315,1.33203,0.84402,0.343238,2.1492,0.013131,5.31525e-06,0.083859,1.9439e-05,2.95133e-05
0.232,1.32981,0.832466,0.337013,2.13059,0.0127734,5.03064e-06,0.0804218,1.85612e-05,2.80716e-05
0.2325,1.32758,0.821104,0.330913,2.11224,0.0124262,4.76149e-06,0.0771285,1.77237e-05,2.67015e-05
0.233,1.32536,0.809907,0.324926,2.0941,0.0120889,4.50693e-06,0.0739712,1.69246e-05,2.53989e-05
0.2335,1.32314,0.798844,0.319039,2.07608,0.0117608,4.26608e-06,0.0709424,1.61615e-05,2.416e-05
0.234,1.32091,0.787885,0.31324,2.05813,0.0114412,4.03806e-06,0.0680341,1.54322e-05,2.29806e-05
0.2345,1.31868,0.777001,0.307515,2.04017,0.0111295,3.822e-06,0.0652387,1.47345e-05,2.18569e-05
0.235,1.31644,0.766174,0.301856,2.02215,0.0108253,3.61711e-06,0.0625496,1.40666e-05,2.07854e-05
0.2355,1.3142,0.755444,0.296278,2.0042,0.0105288,3.42297e-06,0.0599658,1.34278e-05,1.97645e-05
0.236,1.31196,0.744862,0.290801,1.98643,0.0102406,3.23925e-06,0.0574877,1.28178e-05,1.87936e-05
0.2365,1.30972,0.734472,0.285441,1.96896,0.0099611,3.06561e-06,0.055115,1.22363e-05,1.78713e-05
0.237,1.30748,0.724267,0.280193,1.95178,0.00968992,2.90149e-06,0.0528431,1.16819e-05,1.69954e-05
0.2375,1.30523,0.714221,0.275048,1.93482,0.00942651,2.74628e-06,0.0506662,1.1153e-05,1.6163e-05
0.238,1.30298,0.704308,0.269992,1.91801,0.00917033,2.59937e-06,0.0485783,1.0648e-05,1.53711e-05
0.2385,1.30073,0.694514,0.265022,1.90132,0.00892106,2.4603e-06,0.0465751,1.01655e-05,1.46176e-05
0.239,1.29848,0.684836,0.260134,1.88475,0.00867847,2.32865e-06,0.0446531,9.70471e-06,1.39008e-05
0.2395,1.29623,0.675266,0.255326,1.86828,0.00844237,2.20403e-06,0.0428089,9.26452e-06,1.32187e-05
0.24,1.29398,0.665801,0.250594,1.8519,0.00821253,2.08604e-06,0.0410391,8.84395e-06,1.25696e-05
0.2405,1.29172,0.656438,0.245937,1.83561,0.00798879,1.97432e-06,0.0393405,8.4421e-06,1.19518e-05
0.241,1.28946,0.64718,0.241356,1.81942,0.00777101,1.86856e-06,0.0377107,8.05823e-06,1.1364e-05
0.2415,1.2872,0.638031,0.23685,1.80334,0.00755906,1.76845e-06,0.0361472,7.6916e-06,1.08047e-05
0.242,1.28494,0.628992,0.232422,1.78736,0.00735283,1.67367e-06,0.0346474,7.34144e-06,1.02727e-05
0.2425,1.28267,0.620067,0.228069,1.77151,0.00715217,1.58394e-06,0.033209,7.00706e-06,9.76665e-06
0.243,1.2804,0.611258,0.223793,1.75578,0.00695697,1.49901e-06,0.0318297,6.68781e-06,9.28534e-06
0.2435,1.27813,0.602563,0.219593,1.74019,0.00676712,1.41865e-06,0.0305074,6.38305e-06,8.8277e-06
0.244,1.27585,0.593986,0.215468,1.72474,0.00658248,1.34262e-06,0.0292397,6.09216e-06,8.39261e-06
0.2445,1.27357,0.585526,0.211418,1.70943,0.00640296,1.27069e-06,0.0280244,5.81453e-06,7.97897e-06
0.245,1.2713,0.577183,0.207442,1.69428,0.00622841,1.20263e-06,0.0268595,5.54952e-06,7.58566e-06
0.2455,1.26902,0.568959,0.203539,1.67928,0.00605872,1.13822e-06,0.0257426,5.29652e-06,7.21163e-06
0.246,1.26674,0.560848,0.199708,1.66443,0.00589373,1.07726e-06,0.024672,5.05502e-06,6.85597e-06
0.2465,1.26446,0.552848,0.195946,1.6497,0.00573325,1.01958e-06,0.0236457,4.82451e-06,6.51782e-06
0.247,1.26218,0.544955,0.192252,1.6351,0.00557714,9.64985e-07,0.0226618,4.60447e-06,6.19629e-06
0.2475,1.25989,0.537163,0.188622,1.62059,0.00542522,9.13301e-07,0.0217184,4.3944e-06,5.89052e-06
0.248,1.25761,0.529469,0.185056,1.60616,0.00527732,8.64351e-07,0.0208138,4.1938e-06,5.59968e-06
0.2485,1.25532,0.521872,0.181551,1.59182,0.00513333,8.18e-07,0.0199464,4.00228e-06,5.32308e-06
0.249,1.25303,0.514367,0.178107,1.57754,0.00499312,7.7412e-07,0.0191147,3.81943e-06,5.06007e-06
0.2495,1.25073,0.506955,0.174721,1.56333,0.00485659,7.32584e-07,0.0183174,3.64489e-06,4.81001e-06
0.25,1.24844,0.499631,0.171394,1.54917,0.00472361,6.93266e-07,0.0175528,3.47827e-06,4.57224e-06
0.2505,1.24614,0.492395,0.168123,1.53506,0.00459407,6.56039e-07,0.0168197,3.31917e-06,4.34612e-06
0.251,1.24384,0.485244,0.164906,1.52099,0.00446784,6.20775e-07,0.0161165,3.16721e-06,4.131e-06
0.2515,1.24154,0.478179,0.161745,1.50697,0.00434485,5.87365e-07,0.0154419,3.02208e-06,3.92632e-06
0.252,1.23924,0.471206,0.15864,1.49299,0.00422505,5.55724e-07,0.0147952,2.88351e-06,3.73167e-06
0.2525,1.23693,0.464331,0.155592,1.4791,0.00410841,5.25769e-07,0.0141754,2.75126e-06,3.54663e-06
0.253,1.23463,0.457561,0.152604,1.46529,0.00399489,4.97416e-07,0.0135817,2.6251e-06,3.3708e-06
0.2535,1.23232,0.450901,0.149676,1.45159,0.00388444,4.70581e-07,0.0130131,2.50479e-06,3.20375e-06
0.254,1.23001,0.444354,0.146809,1.43799,0.003777,4.45184e-07,0.0124687,2.39007e-06,3.04508e-06
0.2545,1.22769,0.437911,0.144,1.42447,0.00367243,4.21146e-07,0.0119474,2.28066e-06,2.89435e-06
0.255,1.22538,0.43156,0.141243,1.41098,0.00357054,3.98388e-07,0.011448,2.1763e-06,2.75112e-06
0.2555,1.22306,0.42529,0.138536,1.39747,0.00347117,3.76832e-07,0.0109694,2.07669e-06,2.61497e-06
0.256,1.22075,0.419093,0.135874,1.38392,0.00337418,3.56403e-07,0.0105104,1.98157e-06,2.48547e-06
0.2565,1.21843,0.412963,0.133255,1.37031,0.00327945,3.37037e-07,0.0100701,1.89072e-06,2.36226e-06
0.257,1.21611,0.406903,0.13068,1.35664,0.00318697,3.18683e-07,0.00964779,1.80396e-06,2.24507e-06
0.2575,1.21379,0.400916,0.128148,1.34292,0.00309669,3.0129e-07,0.00924289,1.72112e-06,2.13363e-06
0.258,1.21147,0.395004,0.125661,1.32917,0.00300859,2.84809e-07,0.00885469,1.64204e-06,2.02765e-06
0.2585,1.20915,0.389168,0.123219,1.31539,0.00292262,2.69189e-07,0.00848255,1.56654e-06,1.92686e-06
0.259,1.20682,0.383412,0.120821,1.30158,0.00283874,2.5439e-07,0.00812589,1.49448e-06,1.83105e-06
0.2595,1.20449,0.377735,0.118467,1.28773,0.00275689,2.40373e-07,0.00778415,1.42573e-06,1.73999e-06
0.26,1.20215,0.372141,0.116159,1.27384,0.00267701,2.27101e-07,0.00745679,1.36014e-06,1.65347e-06
0.2605,1.19982,0.366629,0.113894,1.25989,0.00259906,2.14533e-07,0.00714325,1.29759e-06,1.57128e-06
0.261,1.19748,0.361202,0.111675,1.24589,0.00252297,2.02631e-07,0.00684299,1.23794e-06,1.4932e-06
0.2615,1.19515,0.355861,0.1095,1.23182,0.00244869,1.91357e-07,0.00655544,1.18104e-06,1.41903e-06
0.262,1.19281,0.350604,0.107369,1.21769,0.00237616,1.80674e-07,0.00628006,1.12678e-06,1.34854e-06
0.2625,1.19047,0.345426,0.105279,1.20346,0.0023053,1.70552e-07,0.00601626,1.07501e-06,1.28156e-06
0.263,1.18813,0.340316,0.103227,1.18911,0.00223605,1.60962e-07,0.00576347,1.0256e-06,1.2179e-06
