    Seven representative survival probability curves are given as
    function of energy. The survival probabilities have been averaged over 
    the boron neutrino production region in the Sun. The seven pairs of
    values of the parameters sin^2(2theta0 and Delta m^2 have been chozen
    from the small mixing angle region. The first pair provides the best
    fit to the data with a chi^2 of 0.31 for two degrees of freedom.


  DM2(eV^2)= 0.54120E-05    0.54120E-05    0.54120E-05    0.10000E-04    0.39810E-05    0.42990E-05   0.92610E-05 
 SIN2(2tet)= 0.79430E-02    0.95500E-02    0.66070E-02	  0.45710E-02    0.95500E-02    0.11480E-01   0.43650E-02 
                 
    Energy
 
     4.00   0.734486E-01   0.442610E-01   0.113089E+00 	 0.539297E-01   0.987729E-01   0.503687E-01   0.768853E-01
     4.02   0.744649E-01   0.449749E-01   0.114410E+00 	 0.549316E-01   0.998547E-01   0.511289E-01   0.777015E-01
     4.04   0.754597E-01   0.456755E-01   0.115700E+00 	 0.559519E-01   0.100923E+00   0.518975E-01   0.785275E-01
     4.06   0.764322E-01   0.463622E-01   0.116959E+00 	 0.569648E-01   0.101976E+00   0.526746E-01   0.793763E-01
     4.08   0.773818E-01   0.470342E-01   0.118186E+00 	 0.579605E-01   0.103015E+00   0.534602E-01   0.802487E-01
     4.10   0.783075E-01   0.476908E-01   0.119379E+00 	 0.589383E-01   0.104038E+00   0.542545E-01   0.811453E-01
     4.12   0.792086E-01   0.483313E-01   0.120539E+00 	 0.598974E-01   0.105049E+00   0.550575E-01   0.820666E-01
     4.14   0.800842E-01   0.489551E-01   0.121664E+00 	 0.608368E-01   0.106066E+00   0.558634E-01   0.830135E-01
     4.16   0.809337E-01   0.495613E-01   0.122754E+00 	 0.617558E-01   0.107094E+00   0.566649E-01   0.839863E-01
     4.18   0.817597E-01   0.501541E-01   0.123809E+00 	 0.626535E-01   0.108133E+00   0.574618E-01   0.849859E-01
     4.20   0.825893E-01   0.507530E-01   0.124863E+00 	 0.635291E-01   0.109185E+00   0.582539E-01   0.860127E-01
     4.22   0.834286E-01   0.513602E-01   0.125928E+00 	 0.643817E-01   0.110248E+00   0.590407E-01   0.870674E-01
     4.24   0.842779E-01   0.519760E-01   0.127003E+00 	 0.652106E-01   0.111323E+00   0.598219E-01   0.881505E-01
     4.26   0.851375E-01   0.526005E-01   0.128089E+00 	 0.660148E-01   0.112411E+00   0.605973E-01   0.892626E-01
     4.28   0.860075E-01   0.532341E-01   0.129187E+00 	 0.667935E-01   0.113512E+00   0.613665E-01   0.904042E-01
     4.30   0.868883E-01   0.538768E-01   0.130296E+00 	 0.675460E-01   0.114625E+00   0.621291E-01   0.915759E-01
     4.32   0.877800E-01   0.545290E-01   0.131417E+00 	 0.682712E-01   0.115752E+00   0.628849E-01   0.927747E-01
     4.34   0.886830E-01   0.551908E-01   0.132550E+00 	 0.689714E-01   0.116893E+00   0.636336E-01   0.939840E-01
     4.36   0.895974E-01   0.558624E-01   0.133695E+00 	 0.696799E-01   0.118046E+00   0.643748E-01   0.952015E-01
     4.38   0.905235E-01   0.565441E-01   0.134853E+00 	 0.704069E-01   0.119214E+00   0.651082E-01   0.964272E-01
     4.40   0.914615E-01   0.572361E-01   0.136024E+00 	 0.711529E-01   0.120396E+00   0.658335E-01   0.976611E-01
     4.42   0.924117E-01   0.579386E-01   0.137207E+00 	 0.719185E-01   0.121593E+00   0.665504E-01   0.989033E-01
     4.44   0.933742E-01   0.586518E-01   0.138404E+00 	 0.727040E-01   0.122798E+00   0.672590E-01   0.100154E+00
     4.46   0.943494E-01   0.593760E-01   0.139615E+00 	 0.735101E-01   0.123998E+00   0.679707E-01   0.101412E+00
     4.48   0.953374E-01   0.601113E-01   0.140839E+00 	 0.743371E-01   0.125190E+00   0.686910E-01   0.102679E+00
     4.50   0.963363E-01   0.608551E-01   0.142076E+00 	 0.751856E-01   0.126376E+00   0.694201E-01   0.103954E+00
     4.52   0.973372E-01   0.616016E-01   0.143313E+00 	 0.760561E-01   0.127555E+00   0.701581E-01   0.105237E+00
     4.54   0.983391E-01   0.623504E-01   0.144550E+00 	 0.769489E-01   0.128726E+00   0.709053E-01   0.106529E+00
     4.56   0.993420E-01   0.631015E-01   0.145786E+00 	 0.778647E-01   0.129890E+00   0.716618E-01   0.107829E+00
     4.58   0.100346E+00   0.638549E-01   0.147021E+00 	 0.788037E-01   0.131046E+00   0.724278E-01   0.109137E+00
     4.60   0.101350E+00   0.646105E-01   0.148255E+00 	 0.797665E-01   0.132195E+00   0.732035E-01   0.110453E+00
     4.62   0.102356E+00   0.653683E-01   0.149488E+00 	 0.807536E-01   0.133335E+00   0.739892E-01   0.111777E+00
     4.64   0.103362E+00   0.661282E-01   0.150720E+00 	 0.817653E-01   0.134467E+00   0.747849E-01   0.113104E+00
     4.66   0.104369E+00   0.668903E-01   0.151950E+00 	 0.828007E-01   0.135591E+00   0.755908E-01   0.114411E+00
     4.68   0.105377E+00   0.676544E-01   0.153180E+00 	 0.838467E-01   0.136706E+00   0.764073E-01   0.115693E+00
     4.70   0.106385E+00   0.684205E-01   0.154408E+00 	 0.849000E-01   0.137812E+00   0.772343E-01   0.116951E+00
     4.72   0.107394E+00   0.691886E-01   0.155635E+00 	 0.859604E-01   0.138910E+00   0.780721E-01   0.118184E+00
     4.74   0.108404E+00   0.699586E-01   0.156861E+00 	 0.870280E-01   0.139998E+00   0.789210E-01   0.119392E+00
     4.76   0.109414E+00   0.707306E-01   0.158085E+00 	 0.881028E-01   0.141077E+00   0.797810E-01   0.120573E+00
     4.78   0.110425E+00   0.715044E-01   0.159308E+00 	 0.891849E-01   0.142151E+00   0.806518E-01   0.121728E+00
     4.80   0.111436E+00   0.722801E-01   0.160530E+00 	 0.902741E-01   0.143227E+00   0.815237E-01   0.122856E+00
     4.82   0.112448E+00   0.730575E-01   0.161750E+00 	 0.913707E-01   0.144307E+00   0.823926E-01   0.123957E+00
     4.84   0.113460E+00   0.738376E-01   0.162969E+00 	 0.924744E-01   0.145391E+00   0.832586E-01   0.125029E+00
     4.86   0.114477E+00   0.746227E-01   0.164191E+00 	 0.935854E-01   0.146477E+00   0.841213E-01   0.126073E+00
     4.88   0.115499E+00   0.754128E-01   0.165417E+00 	 0.947037E-01   0.147568E+00   0.849808E-01   0.127087E+00
     4.90   0.116525E+00   0.762080E-01   0.166647E+00 	 0.958292E-01   0.148662E+00   0.858367E-01   0.128072E+00
     4.92   0.117556E+00   0.770084E-01   0.167880E+00 	 0.969619E-01   0.149760E+00   0.866890E-01   0.129027E+00
     4.94   0.118592E+00   0.778139E-01   0.169117E+00 	 0.981019E-01   0.150861E+00   0.875376E-01   0.129951E+00
     4.96   0.119632E+00   0.786247E-01   0.170358E+00 	 0.992492E-01   0.151967E+00   0.883822E-01   0.130843E+00
     4.98   0.120678E+00   0.794408E-01   0.171604E+00 	 0.100404E+00   0.153076E+00   0.892228E-01   0.131706E+00
     5.00   0.121728E+00   0.802623E-01   0.172853E+00 	 0.101565E+00   0.154190E+00   0.900592E-01   0.132579E+00
     5.02   0.122784E+00   0.810891E-01   0.174106E+00 	 0.102718E+00   0.155307E+00   0.908912E-01   0.133478E+00
     5.04   0.123844E+00   0.819213E-01   0.175363E+00 	 0.103852E+00   0.156429E+00   0.917188E-01   0.134404E+00
     5.06   0.124910E+00   0.827590E-01   0.176624E+00 	 0.104967E+00   0.157554E+00   0.925417E-01   0.135358E+00
     5.08   0.125980E+00   0.836023E-01   0.177890E+00 	 0.106062E+00   0.158684E+00   0.933598E-01   0.136339E+00
     5.10   0.127056E+00   0.844511E-01   0.179159E+00 	 0.107138E+00   0.159819E+00   0.941731E-01   0.137349E+00
     5.12   0.128137E+00   0.853055E-01   0.180433E+00 	 0.108193E+00   0.160957E+00   0.949813E-01   0.138388E+00
     5.14   0.129223E+00   0.861655E-01   0.181712E+00 	 0.109228E+00   0.162099E+00   0.957843E-01   0.139457E+00
     5.16   0.130315E+00   0.870313E-01   0.182994E+00 	 0.110241E+00   0.163238E+00   0.965860E-01   0.140555E+00
     5.18   0.131411E+00   0.879028E-01   0.184281E+00 	 0.111233E+00   0.164372E+00   0.973913E-01   0.141683E+00
     5.20   0.132513E+00   0.887792E-01   0.185573E+00 	 0.112203E+00   0.165502E+00   0.982001E-01   0.142842E+00
     5.22   0.133612E+00   0.896526E-01   0.186861E+00 	 0.113151E+00   0.166627E+00   0.990125E-01   0.144033E+00
     5.24   0.134701E+00   0.905204E-01   0.188137E+00 	 0.114075E+00   0.167748E+00   0.998285E-01   0.145254E+00
     5.26   0.135782E+00   0.913826E-01   0.189401E+00 	 0.114977E+00   0.168864E+00   0.100648E+00   0.146507E+00
     5.28   0.136854E+00   0.922389E-01   0.190653E+00 	 0.115855E+00   0.169975E+00   0.101472E+00   0.147793E+00
     5.30   0.137916E+00   0.930893E-01   0.191892E+00 	 0.116708E+00   0.171081E+00   0.102299E+00   0.149110E+00
     5.32   0.138969E+00   0.939335E-01   0.193119E+00 	 0.117538E+00   0.172182E+00   0.103130E+00   0.150460E+00
     5.34   0.140013E+00   0.947713E-01   0.194334E+00 	 0.118342E+00   0.173278E+00   0.103964E+00   0.151843E+00
     5.36   0.141047E+00   0.956027E-01   0.195535E+00 	 0.119120E+00   0.174370E+00   0.104803E+00   0.153245E+00
     5.38   0.142072E+00   0.964274E-01   0.196724E+00 	 0.119878E+00   0.175456E+00   0.105646E+00   0.154626E+00
     5.40   0.143086E+00   0.972452E-01   0.197900E+00 	 0.120649E+00   0.176537E+00   0.106493E+00   0.155984E+00
     5.42   0.144091E+00   0.980561E-01   0.199063E+00 	 0.121443E+00   0.177613E+00   0.107343E+00   0.157318E+00
     5.44   0.145085E+00   0.988598E-01   0.200213E+00 	 0.122258E+00   0.178684E+00   0.108198E+00   0.158630E+00
     5.46   0.146068E+00   0.996561E-01   0.201350E+00 	 0.123096E+00   0.179749E+00   0.109057E+00   0.159917E+00
     5.48   0.147042E+00   0.100445E+00   0.202473E+00 	 0.123958E+00   0.180809E+00   0.109920E+00   0.161180E+00
     5.50   0.148004E+00   0.101226E+00   0.203583E+00 	 0.124842E+00   0.181864E+00   0.110787E+00   0.162419E+00
     5.52   0.148956E+00   0.101999E+00   0.204679E+00 	 0.125751E+00   0.182914E+00   0.111659E+00   0.163634E+00
     5.54   0.149896E+00   0.102765E+00   0.205761E+00 	 0.126684E+00   0.183959E+00   0.112535E+00   0.164823E+00
     5.56   0.150826E+00   0.103522E+00   0.206829E+00 	 0.127641E+00   0.185005E+00   0.113410E+00   0.165988E+00
     5.58   0.151744E+00   0.104271E+00   0.207883E+00 	 0.128623E+00   0.186051E+00   0.114284E+00   0.167127E+00
     5.60   0.152651E+00   0.105013E+00   0.208923E+00 	 0.129631E+00   0.187097E+00   0.115155E+00   0.168240E+00
     5.62   0.153561E+00   0.105760E+00   0.209962E+00 	 0.130664E+00   0.188144E+00   0.116024E+00   0.169327E+00
     5.64   0.154476E+00   0.106512E+00   0.211006E+00 	 0.131723E+00   0.189191E+00   0.116892E+00   0.170387E+00
     5.66   0.155398E+00   0.107271E+00   0.212056E+00 	 0.132808E+00   0.190239E+00   0.117756E+00   0.171421E+00
     5.68   0.156326E+00   0.108036E+00   0.213112E+00 	 0.133919E+00   0.191287E+00   0.118619E+00   0.172428E+00
     5.70   0.157261E+00   0.108807E+00   0.214175E+00 	 0.135058E+00   0.192335E+00   0.119479E+00   0.173408E+00
     5.72   0.158202E+00   0.109585E+00   0.215244E+00 	 0.136223E+00   0.193384E+00   0.120337E+00   0.174360E+00
     5.74   0.159150E+00   0.110369E+00   0.216320E+00 	 0.137415E+00   0.194433E+00   0.121192E+00   0.175284E+00
     5.76   0.160105E+00   0.111160E+00   0.217402E+00 	 0.138635E+00   0.195483E+00   0.122045E+00   0.176185E+00
     5.78   0.161066E+00   0.111958E+00   0.218491E+00 	 0.139879E+00   0.196534E+00   0.122895E+00   0.177091E+00
     5.80   0.162035E+00   0.112762E+00   0.219587E+00 	 0.141111E+00   0.197585E+00   0.123743E+00   0.178004E+00
     5.82   0.163011E+00   0.113574E+00   0.220689E+00 	 0.142326E+00   0.198637E+00   0.124588E+00   0.178925E+00
     5.84   0.163994E+00   0.114392E+00   0.221799E+00 	 0.143522E+00   0.199689E+00   0.125430E+00   0.179854E+00
     5.86   0.164984E+00   0.115218E+00   0.222916E+00 	 0.144699E+00   0.200743E+00   0.126269E+00   0.180791E+00
     5.88   0.165982E+00   0.116051E+00   0.224039E+00 	 0.145857E+00   0.201796E+00   0.127106E+00   0.181736E+00
     5.90   0.166987E+00   0.116891E+00   0.225170E+00 	 0.146996E+00   0.202851E+00   0.127940E+00   0.182689E+00
     5.92   0.168000E+00   0.117738E+00   0.226309E+00 	 0.148115E+00   0.203906E+00   0.128770E+00   0.183650E+00
     5.94   0.169020E+00   0.118593E+00   0.227455E+00 	 0.149215E+00   0.204962E+00   0.129598E+00   0.184620E+00
     5.96   0.170049E+00   0.119456E+00   0.228608E+00 	 0.150295E+00   0.206019E+00   0.130423E+00   0.185598E+00
     5.98   0.171084E+00   0.120326E+00   0.229769E+00 	 0.151354E+00   0.207076E+00   0.131246E+00   0.186585E+00
     6.00   0.172128E+00   0.121204E+00   0.230938E+00 	 0.152393E+00   0.208133E+00   0.132071E+00   0.187581E+00
     6.02   0.173180E+00   0.122089E+00   0.232114E+00 	 0.153412E+00   0.209189E+00   0.132897E+00   0.188586E+00
     6.04   0.174234E+00   0.122975E+00   0.233294E+00 	 0.154410E+00   0.210246E+00   0.133724E+00   0.189600E+00
     6.06   0.175283E+00   0.123858E+00   0.234467E+00 	 0.155386E+00   0.211302E+00   0.134552E+00   0.190623E+00
     6.08   0.176326E+00   0.124736E+00   0.235633E+00 	 0.156341E+00   0.212358E+00   0.135381E+00   0.191655E+00
     6.10   0.177363E+00   0.125611E+00   0.236791E+00 	 0.157274E+00   0.213414E+00   0.136212E+00   0.192696E+00
     6.12   0.178395E+00   0.126482E+00   0.237942E+00 	 0.158186E+00   0.214471E+00   0.137043E+00   0.193747E+00
     6.14   0.179421E+00   0.127350E+00   0.239085E+00 	 0.159075E+00   0.215527E+00   0.137876E+00   0.194807E+00
     6.16   0.180440E+00   0.128213E+00   0.240220E+00 	 0.159942E+00   0.216583E+00   0.138710E+00   0.195878E+00
     6.18   0.181454E+00   0.129072E+00   0.241348E+00 	 0.160786E+00   0.217639E+00   0.139546E+00   0.196957E+00
     6.20   0.182462E+00   0.129928E+00   0.242468E+00 	 0.161607E+00   0.218695E+00   0.140382E+00   0.198045E+00
     6.22   0.183464E+00   0.130779E+00   0.243581E+00 	 0.162412E+00   0.219752E+00   0.141220E+00   0.199140E+00
     6.24   0.184460E+00   0.131625E+00   0.244686E+00 	 0.163221E+00   0.220808E+00   0.142059E+00   0.200242E+00
     6.26   0.185450E+00   0.132468E+00   0.245782E+00 	 0.164036E+00   0.221864E+00   0.142900E+00   0.201351E+00
     6.28   0.186434E+00   0.133306E+00   0.246872E+00 	 0.164859E+00   0.222921E+00   0.143741E+00   0.202467E+00
     6.30   0.187411E+00   0.134140E+00   0.247953E+00 	 0.165687E+00   0.223977E+00   0.144585E+00   0.203591E+00
     6.32   0.188382E+00   0.134969E+00   0.249026E+00 	 0.166523E+00   0.225034E+00   0.145429E+00   0.204721E+00
     6.34   0.189347E+00   0.135793E+00   0.250092E+00 	 0.167365E+00   0.226091E+00   0.146275E+00   0.205859E+00
     6.36   0.190305E+00   0.136613E+00   0.251149E+00 	 0.168215E+00   0.227148E+00   0.147122E+00   0.207004E+00
     6.38   0.191257E+00   0.137429E+00   0.252199E+00 	 0.169071E+00   0.228205E+00   0.147971E+00   0.208156E+00
     6.40   0.192203E+00   0.138239E+00   0.253240E+00 	 0.169935E+00   0.229263E+00   0.148821E+00   0.209316E+00
     6.42   0.193142E+00   0.139045E+00   0.254274E+00 	 0.170805E+00   0.230319E+00   0.149673E+00   0.210483E+00
     6.44   0.194074E+00   0.139845E+00   0.255299E+00 	 0.171683E+00   0.231367E+00   0.150525E+00   0.211658E+00
     6.46   0.195000E+00   0.140641E+00   0.256316E+00 	 0.172569E+00   0.232406E+00   0.151378E+00   0.212840E+00
     6.48   0.195918E+00   0.141432E+00   0.257325E+00 	 0.173462E+00   0.233435E+00   0.152232E+00   0.214030E+00
     6.50   0.196833E+00   0.142222E+00   0.258328E+00 	 0.174363E+00   0.234455E+00   0.153087E+00   0.215227E+00
     6.52   0.197749E+00   0.143014E+00   0.259330E+00 	 0.175271E+00   0.235466E+00   0.153943E+00   0.216432E+00
     6.54   0.198667E+00   0.143807E+00   0.260333E+00 	 0.176187E+00   0.236467E+00   0.154799E+00   0.217644E+00
     6.56   0.199585E+00   0.144602E+00   0.261337E+00 	 0.177111E+00   0.237459E+00   0.155656E+00   0.218864E+00
     6.58   0.200505E+00   0.145400E+00   0.262341E+00 	 0.178043E+00   0.238442E+00   0.156514E+00   0.220092E+00
     6.60   0.201426E+00   0.146199E+00   0.263346E+00 	 0.178983E+00   0.239414E+00   0.157373E+00   0.221327E+00
     6.62   0.202349E+00   0.147000E+00   0.264352E+00 	 0.179931E+00   0.240378E+00   0.158232E+00   0.222570E+00
     6.64   0.203273E+00   0.147803E+00   0.265358E+00 	 0.180888E+00   0.241331E+00   0.159092E+00   0.223821E+00
     6.66   0.204198E+00   0.148608E+00   0.266365E+00 	 0.181852E+00   0.242275E+00   0.159953E+00   0.225072E+00
     6.68   0.205125E+00   0.149415E+00   0.267373E+00 	 0.182825E+00   0.243209E+00   0.160815E+00   0.226309E+00
     6.70   0.206053E+00   0.150224E+00   0.268382E+00 	 0.183804E+00   0.244133E+00   0.161678E+00   0.227528E+00
     6.72   0.206983E+00   0.151035E+00   0.269391E+00 	 0.184789E+00   0.245047E+00   0.162541E+00   0.228732E+00
     6.74   0.207914E+00   0.151849E+00   0.270401E+00 	 0.185781E+00   0.245951E+00   0.163406E+00   0.229920E+00
     6.76   0.208847E+00   0.152664E+00   0.271413E+00 	 0.186778E+00   0.246846E+00   0.164271E+00   0.231091E+00
     6.78   0.209782E+00   0.153481E+00   0.272425E+00 	 0.187782E+00   0.247730E+00   0.165137E+00   0.232245E+00
     6.80   0.210718E+00   0.154301E+00   0.273438E+00 	 0.188791E+00   0.248604E+00   0.166004E+00   0.233383E+00
     6.82   0.211655E+00   0.155123E+00   0.274452E+00 	 0.189807E+00   0.249468E+00   0.166872E+00   0.234505E+00
     6.84   0.212595E+00   0.155947E+00   0.275467E+00 	 0.190830E+00   0.250321E+00   0.167741E+00   0.235610E+00
     6.86   0.213536E+00   0.156773E+00   0.276484E+00 	 0.191858E+00   0.251165E+00   0.168610E+00   0.236698E+00
     6.88   0.214478E+00   0.157602E+00   0.277501E+00 	 0.192893E+00   0.251998E+00   0.169481E+00   0.237769E+00
     6.90   0.215423E+00   0.158433E+00   0.278519E+00 	 0.193935E+00   0.252821E+00   0.170352E+00   0.238823E+00
     6.92   0.216369E+00   0.159266E+00   0.279539E+00 	 0.194982E+00   0.253640E+00   0.171224E+00   0.239861E+00
     6.94   0.217317E+00   0.160102E+00   0.280559E+00 	 0.196037E+00   0.254467E+00   0.172092E+00   0.240881E+00
     6.96   0.218267E+00   0.160939E+00   0.281581E+00 	 0.197097E+00   0.255302E+00   0.172953E+00   0.241884E+00
     6.98   0.219219E+00   0.161780E+00   0.282604E+00 	 0.198165E+00   0.256146E+00   0.173808E+00   0.242870E+00
     7.00   0.220170E+00   0.162619E+00   0.283627E+00 	 0.199238E+00   0.256999E+00   0.174657E+00   0.243838E+00
     7.02   0.221117E+00   0.163455E+00   0.284646E+00 	 0.200319E+00   0.257861E+00   0.175499E+00   0.244789E+00
     7.04   0.222061E+00   0.164290E+00   0.285659E+00 	 0.201406E+00   0.258731E+00   0.176334E+00   0.245722E+00
     7.06   0.223001E+00   0.165121E+00   0.286669E+00 	 0.202499E+00   0.259610E+00   0.177163E+00   0.246638E+00
     7.08   0.223938E+00   0.165951E+00   0.287673E+00 	 0.203600E+00   0.260499E+00   0.177986E+00   0.247535E+00
     7.10   0.224871E+00   0.166777E+00   0.288673E+00 	 0.204707E+00   0.261397E+00   0.178801E+00   0.248415E+00
     7.12   0.225801E+00   0.167602E+00   0.289669E+00 	 0.205820E+00   0.262303E+00   0.179610E+00   0.249277E+00
     7.14   0.226726E+00   0.168423E+00   0.290660E+00 	 0.206941E+00   0.263220E+00   0.180412E+00   0.250121E+00
     7.16   0.227648E+00   0.169242E+00   0.291646E+00 	 0.208068E+00   0.264145E+00   0.181208E+00   0.250948E+00
     7.18   0.228567E+00   0.170059E+00   0.292628E+00 	 0.209201E+00   0.265080E+00   0.181996E+00   0.251776E+00
     7.20   0.229482E+00   0.170873E+00   0.293605E+00 	 0.210325E+00   0.266025E+00   0.182777E+00   0.252607E+00
     7.22   0.230393E+00   0.171684E+00   0.294577E+00 	 0.211437E+00   0.266980E+00   0.183552E+00   0.253442E+00
     7.24   0.231300E+00   0.172492E+00   0.295545E+00 	 0.212535E+00   0.267944E+00   0.184319E+00   0.254280E+00
     7.26   0.232203E+00   0.173298E+00   0.296508E+00 	 0.213620E+00   0.268918E+00   0.185079E+00   0.255121E+00
     7.28   0.233103E+00   0.174101E+00   0.297467E+00 	 0.214692E+00   0.269902E+00   0.185832E+00   0.255966E+00
     7.30   0.233999E+00   0.174902E+00   0.298421E+00 	 0.215750E+00   0.270895E+00   0.186577E+00   0.256815E+00
     7.32   0.234892E+00   0.175700E+00   0.299370E+00 	 0.216794E+00   0.271899E+00   0.187316E+00   0.257667E+00
     7.34   0.235780E+00   0.176495E+00   0.300315E+00 	 0.217825E+00   0.272913E+00   0.188047E+00   0.258523E+00
     7.36   0.236665E+00   0.177287E+00   0.301255E+00 	 0.218842E+00   0.273937E+00   0.188770E+00   0.259383E+00
     7.38   0.237546E+00   0.178076E+00   0.302191E+00 	 0.219846E+00   0.274971E+00   0.189486E+00   0.260247E+00
     7.40   0.238423E+00   0.178862E+00   0.303122E+00 	 0.220835E+00   0.276016E+00   0.190195E+00   0.261114E+00
     7.42   0.239296E+00   0.179646E+00   0.304048E+00 	 0.221811E+00   0.277070E+00   0.190896E+00   0.261986E+00
     7.44   0.240166E+00   0.180427E+00   0.304970E+00 	 0.222773E+00   0.278134E+00   0.191589E+00   0.262861E+00
     7.46   0.241031E+00   0.181205E+00   0.305887E+00 	 0.223721E+00   0.279193E+00   0.192277E+00   0.263741E+00
     7.48   0.241893E+00   0.181980E+00   0.306799E+00 	 0.224654E+00   0.280240E+00   0.192972E+00   0.264624E+00
     7.50   0.242751E+00   0.182752E+00   0.307707E+00 	 0.225573E+00   0.281276E+00   0.193673E+00   0.265512E+00
     7.52   0.243605E+00   0.183521E+00   0.308610E+00 	 0.226478E+00   0.282301E+00   0.194382E+00   0.266404E+00
     7.54   0.244457E+00   0.184290E+00   0.309510E+00 	 0.227369E+00   0.283315E+00   0.195098E+00   0.267300E+00
     7.56   0.245309E+00   0.185060E+00   0.310409E+00 	 0.228245E+00   0.284317E+00   0.195821E+00   0.268200E+00
     7.58   0.246161E+00   0.185829E+00   0.311306E+00 	 0.229107E+00   0.285308E+00   0.196551E+00   0.269104E+00
     7.60   0.247012E+00   0.186599E+00   0.312203E+00 	 0.229954E+00   0.286288E+00   0.197289E+00   0.270013E+00
     7.62   0.247862E+00   0.187368E+00   0.313099E+00 	 0.230786E+00   0.287256E+00   0.198034E+00   0.270926E+00
     7.64   0.248713E+00   0.188138E+00   0.313994E+00 	 0.231603E+00   0.288213E+00   0.198787E+00   0.271844E+00
     7.66   0.249563E+00   0.188909E+00   0.314888E+00 	 0.232406E+00   0.289159E+00   0.199548E+00   0.272766E+00
     7.68   0.250412E+00   0.189679E+00   0.315782E+00 	 0.233193E+00   0.290093E+00   0.200316E+00   0.273693E+00
     7.70   0.251261E+00   0.190450E+00   0.316674E+00 	 0.233966E+00   0.291015E+00   0.201093E+00   0.274623E+00
     7.72   0.252110E+00   0.191220E+00   0.317565E+00 	 0.234723E+00   0.291926E+00   0.201877E+00   0.275553E+00
     7.74   0.252959E+00   0.191992E+00   0.318456E+00 	 0.235473E+00   0.292825E+00   0.202669E+00   0.276482E+00
     7.76   0.253807E+00   0.192763E+00   0.319346E+00 	 0.236226E+00   0.293713E+00   0.203470E+00   0.277408E+00
     7.78   0.254655E+00   0.193535E+00   0.320235E+00 	 0.236983E+00   0.294589E+00   0.204278E+00   0.278332E+00
     7.80   0.255503E+00   0.194307E+00   0.321123E+00 	 0.237742E+00   0.295454E+00   0.205095E+00   0.279254E+00
     7.82   0.256350E+00   0.195079E+00   0.322010E+00 	 0.238504E+00   0.296306E+00   0.205920E+00   0.280174E+00
     7.84   0.257198E+00   0.195851E+00   0.322897E+00 	 0.239269E+00   0.297147E+00   0.206753E+00   0.281092E+00
     7.86   0.258045E+00   0.196624E+00   0.323783E+00 	 0.240038E+00   0.297976E+00   0.207595E+00   0.282008E+00
     7.88   0.258891E+00   0.197397E+00   0.324668E+00 	 0.240809E+00   0.298793E+00   0.208445E+00   0.282922E+00
     7.90   0.259738E+00   0.198171E+00   0.325553E+00 	 0.241584E+00   0.299598E+00   0.209303E+00   0.283834E+00
     7.92   0.260584E+00   0.198945E+00   0.326437E+00 	 0.242362E+00   0.300391E+00   0.210171E+00   0.284744E+00
     7.94   0.261430E+00   0.199719E+00   0.327320E+00 	 0.243143E+00   0.301172E+00   0.211047E+00   0.285652E+00
     7.96   0.262276E+00   0.200494E+00   0.328202E+00 	 0.243928E+00   0.301941E+00   0.211931E+00   0.286558E+00
     7.98   0.263122E+00   0.201269E+00   0.329084E+00 	 0.244716E+00   0.302698E+00   0.212825E+00   0.287463E+00
     8.00   0.263968E+00   0.202044E+00   0.329965E+00 	 0.245507E+00   0.303443E+00   0.213727E+00   0.288365E+00
     8.02   0.264814E+00   0.202820E+00   0.330846E+00 	 0.246302E+00   0.304178E+00   0.214638E+00   0.289265E+00
     8.04   0.265659E+00   0.203596E+00   0.331726E+00 	 0.247100E+00   0.304914E+00   0.215549E+00   0.290163E+00
     8.06   0.266505E+00   0.204373E+00   0.332605E+00 	 0.247902E+00   0.305654E+00   0.216453E+00   0.291059E+00
     8.08   0.267350E+00   0.205150E+00   0.333484E+00 	 0.248708E+00   0.306398E+00   0.217348E+00   0.291954E+00
     8.10   0.268195E+00   0.205927E+00   0.334362E+00 	 0.249517E+00   0.307146E+00   0.218235E+00   0.292846E+00
     8.12   0.269040E+00   0.206705E+00   0.335240E+00 	 0.250329E+00   0.307898E+00   0.219113E+00   0.293736E+00
     8.14   0.269884E+00   0.207482E+00   0.336116E+00 	 0.251146E+00   0.308654E+00   0.219984E+00   0.294625E+00
     8.16   0.270728E+00   0.208259E+00   0.336991E+00 	 0.251966E+00   0.309414E+00   0.220845E+00   0.295511E+00
     8.18   0.271571E+00   0.209036E+00   0.337865E+00 	 0.252789E+00   0.310179E+00   0.221698E+00   0.296396E+00
     8.20   0.272413E+00   0.209813E+00   0.338739E+00 	 0.253617E+00   0.310948E+00   0.222543E+00   0.297279E+00
     8.22   0.273255E+00   0.210590E+00   0.339610E+00 	 0.254448E+00   0.311720E+00   0.223379E+00   0.298159E+00
     8.24   0.274096E+00   0.211368E+00   0.340481E+00 	 0.255283E+00   0.312498E+00   0.224207E+00   0.299038E+00
     8.26   0.274936E+00   0.212144E+00   0.341351E+00 	 0.256122E+00   0.313279E+00   0.225026E+00   0.299915E+00
     8.28   0.275776E+00   0.212921E+00   0.342220E+00 	 0.256965E+00   0.314065E+00   0.225836E+00   0.300790E+00
     8.30   0.276616E+00   0.213698E+00   0.343088E+00 	 0.257812E+00   0.314856E+00   0.226638E+00   0.301664E+00
     8.32   0.277455E+00   0.214475E+00   0.343955E+00 	 0.258661E+00   0.315651E+00   0.227430E+00   0.302539E+00
