energy_GeV,cos_zenith,azimuth_deg,particle,flux
158.49,-0.25,255.0,nue,9.6391e-06
158.49,-0.25,255.0,nuebar,7.73e-06
177.83,-0.25,255.0,numu,7.0309e-05
177.83,-0.25,255.0,numubar,5.0898e-05
177.83,-0.25,255.0,nue,6.3877e-06
177.83,-0.25,255.0,nuebar,5.1621e-06
199.53,-0.25,255.0,numu,4.9547e-05
199.53,-0.25,255.0,numubar,3.5393e-05
199.53,-0.25,255.0,nue,4.3238e-06
199.53,-0.25,255.0,nuebar,3.4498e-06
223.87,-0.25,255.0,numu,3.4893e-05
223.87,-0.25,255.0,numubar,2.4825e-05
223.87,-0.25,255.0,nue,2.7704e-06
223.87,-0.25,255.0,nuebar,2.3153e-06
251.19,-0.25,255.0,numu,2.4371e-05
251.19,-0.25,255.0,numubar,1.7079e-05
251.19,-0.25,255.0,nue,1.7972e-06
251.19,-0.25,255.0,nuebar,1.5745e-06
281.84,-0.25,255.0,numu,1.7118e-05
281.84,-0.25,255.0,numubar,1.1804e-05
281.84,-0.25,255.0,nue,1.254e-06
281.84,-0.25,255.0,nuebar,9.8954e-07
316.23,-0.25,255.0,numu,1.2092e-05
316.23,-0.25,255.0,numubar,8.4133e-06
316.23,-0.25,255.0,nue,8.2775e-07
316.23,-0.25,255.0,nuebar,6.7667e-07
354.81,-0.25,255.0,numu,8.4753e-06
354.81,-0.25,255.0,numubar,5.8263e-06
354.81,-0.25,255.0,nue,5.6394e-07
354.81,-0.25,255.0,nuebar,4.5712e-07
398.11,-0.25,255.0,numu,5.9095e-06
398.11,-0.25,255.0,numubar,4.0404e-06
398.11,-0.25,255.0,nue,3.8072e-07
398.11,-0.25,255.0,nuebar,3.0318e-07
446.68,-0.25,255.0,numu,4.1189e-06
446.68,-0.25,255.0,numubar,2.7847e-06
446.68,-0.25,255.0,nue,2.5236e-07
446.68,-0.25,255.0,nuebar,2.0411e-07
501.19,-0.25,255.0,numu,2.8911e-06
501.19,-0.25,255.0,numubar,1.9372e-06
501.19,-0.25,255.0,nue,1.7227e-07
501.19,-0.25,255.0,nuebar,1.3667e-07
562.34,-0.25,255.0,numu,2.0281e-06
562.34,-0.25,255.0,numubar,1.3422e-06
562.34,-0.25,255.0,nue,1.1583e-07
562.34,-0.25,255.0,nuebar,9.1735e-08
630.96,-0.25,255.0,numu,1.4074e-06
630.96,-0.25,255.0,numubar,9.2775e-07
630.96,-0.25,255.0,nue,7.7292e-08
630.96,-0.25,255.0,nuebar,5.9995e-08
707.95,-0.25,255.0,numu,9.7689e-07
707.95,-0.25,255.0,numubar,6.4363e-07
707.95,-0.25,255.0,nue,4.9498e-08
707.95,-0.25,255.0,nuebar,4.0275e-08
794.33,-0.25,255.0,numu,6.7896e-07
794.33,-0.25,255.0,numubar,4.4205e-07
794.33,-0.25,255.0,nue,3.2132e-08
794.33,-0.25,255.0,nuebar,2.7193e-08
891.25,-0.25,255.0,numu,4.7287e-07
891.25,-0.25,255.0,numubar,3.0891e-07
891.25,-0.25,255.0,nue,2.1551e-08
891.25,-0.25,255.0,nuebar,1.8255e-08
1000.0,-0.25,255.0,numu,3.285e-07
1000.0,-0.25,255.0,numubar,2.1033e-07
1000.0,-0.25,255.0,nue,1.4789e-08
1000.0,-0.25,255.0,nuebar,1.2436e-08
1122.0,-0.25,255.0,numu,2.2609e-07
1122.0,-0.25,255.0,numubar,1.4379e-07
1122.0,-0.25,255.0,nue,9.9555e-09
1122.0,-0.25,255.0,nuebar,8.0005e-09
1258.9,-0.25,255.0,numu,1.5582e-07
1258.9,-0.25,255.0,numubar,1.0029e-07
1258.9,-0.25,255.0,nue,6.8323e-09
1258.9,-0.25,255.0,nuebar,5.326e-09
1412.5,-0.25,255.0,numu,1.0879e-07
1412.5,-0.25,255.0,numubar,6.8273e-08
1412.5,-0.25,255.0,nue,4.5277e-09
1412.5,-0.25,255.0,nuebar,3.4549e-09
1584.9,-0.25,255.0,numu,7.5983e-08
1584.9,-0.25,255.0,numubar,4.5764e-08
1584.9,-0.25,255.0,nue,2.9316e-09
1584.9,-0.25,255.0,nuebar,2.3318e-09
1778.3,-0.25,255.0,numu,5.344e-08
1778.3,-0.25,255.0,numubar,3.1173e-08
1778.3,-0.25,255.0,nue,1.9761e-09
1778.3,-0.25,255.0,nuebar,1.5903e-09
1995.3,-0.25,255.0,numu,3.5863e-08
1995.3,-0.25,255.0,numubar,2.1619e-08
1995.3,-0.25,255.0,nue,1.3576e-09
1995.3,-0.25,255.0,nuebar,1.0103e-09
2238.7,-0.25,255.0,numu,2.4374e-08
2238.7,-0.25,255.0,numubar,1.4745e-08
2238.7,-0.25,255.0,nue,9.0983e-10
2238.7,-0.25,255.0,nuebar,7.2436e-10
2511.9,-0.25,255.0,numu,1.694e-08
2511.9,-0.25,255.0,numubar,9.9817e-09
2511.9,-0.25,255.0,nue,6.8996e-10
2511.9,-0.25,255.0,nuebar,4.7144e-10
2818.4,-0.25,255.0,numu,1.1348e-08
2818.4,-0.25,255.0,numubar,6.7471e-09
2818.4,-0.25,255.0,nue,4.4894e-10
2818.4,-0.25,255.0,nuebar,3.1664e-10
3162.3,-0.25,255.0,numu,7.882e-09
3162.3,-0.25,255.0,numubar,4.7167e-09
3162.3,-0.25,255.0,nue,2.7094e-10
3162.3,-0.25,255.0,nuebar,2.0581e-10
3548.1,-0.25,255.0,numu,5.3444e-09
3548.1,-0.25,255.0,numubar,3.1367e-09
3548.1,-0.25,255.0,nue,1.8885e-10
3548.1,-0.25,255.0,nuebar,1.362e-10
3981.1,-0.25,255.0,numu,3.6471e-09
3981.1,-0.25,255.0,numubar,2.0864e-09
3981.1,-0.25,255.0,nue,1.3774e-10
3981.1,-0.25,255.0,nuebar,8.846e-11
4466.8,-0.25,255.0,numu,2.4849e-09
4466.8,-0.25,255.0,numubar,1.4114e-09
4466.8,-0.25,255.0,nue,8.608e-11
4466.8,-0.25,255.0,nuebar,5.7409e-11
5011.9,-0.25,255.0,numu,1.6676e-09
5011.9,-0.25,255.0,numubar,9.8504e-10
5011.9,-0.25,255.0,nue,5.8172e-11
5011.9,-0.25,255.0,nuebar,4.0867e-11
5623.4,-0.25,255.0,numu,1.1061e-09
5623.4,-0.25,255.0,numubar,6.4809e-10
5623.4,-0.25,255.0,nue,3.9917e-11
5623.4,-0.25,255.0,nuebar,2.6533e-11
6309.6,-0.25,255.0,numu,7.3809e-10
6309.6,-0.25,255.0,numubar,4.2431e-10
6309.6,-0.25,255.0,nue,2.2517e-11
6309.6,-0.25,255.0,nuebar,1.7167e-11
7079.5,-0.25,255.0,numu,4.9529e-10
7079.5,-0.25,255.0,numubar,2.861e-10
7079.5,-0.25,255.0,nue,1.5703e-11
7079.5,-0.25,255.0,nuebar,1.1859e-11
7943.3,-0.25,255.0,numu,3.3267e-10
7943.3,-0.25,255.0,numubar,1.9036e-10
7943.3,-0.25,255.0,nue,1.0482e-11
7943.3,-0.25,255.0,nuebar,7.909e-12
8912.5,-0.25,255.0,numu,2.2313e-10
8912.5,-0.25,255.0,numubar,1.2521e-10
8912.5,-0.25,255.0,nue,6.939e-12
8912.5,-0.25,255.0,nuebar,5.2937e-12
10000.0,-0.25,255.0,numu,1.4902e-10
10000.0,-0.25,255.0,numubar,8.4028e-11
10000.0,-0.25,255.0,nue,4.1308e-12
10000.0,-0.25,255.0,nuebar,3.3451e-12
0.1,-0.25,285.0,numu,9891.4
0.1,-0.25,285.0,numubar,10588.0
0.1,-0.25,285.0,nue,5189.6
0.1,-0.25,285.0,nuebar,4482.5
0.1122,-0.25,285.0,numu,8686.1
0.1122,-0.25,285.0,numubar,9319.5
0.1122,-0.25,285.0,nue,4616.0
0.1122,-0.25,285.0,nuebar,3913.9
0.12589,-0.25,285.0,numu,7605.7
0.12589,-0.25,285.0,numubar,8205.6
0.12589,-0.25,285.0,nue,4028.5
0.12589,-0.25,285.0,nuebar,3495.4
0.14125,-0.25,285.0,numu,6534.8
0.14125,-0.25,285.0,numubar,7170.3
0.14125,-0.25,285.0,nue,3495.5
0.14125,-0.25,285.0,nuebar,2997.9
0.15849,-0.25,285.0,numu,5629.1
0.15849,-0.25,285.0,numubar,6162.1
0.15849,-0.25,285.0,nue,3059.2
0.15849,-0.25,285.0,nuebar,2534.3
0.17783,-0.25,285.0,numu,4843.4
0.17783,-0.25,285.0,numubar,5225.9
0.17783,-0.25,285.0,nue,2650.2
0.17783,-0.25,285.0,nuebar,2153.5
0.19953,-0.25,285.0,numu,4111.8
0.19953,-0.25,285.0,numubar,4429.8
0.19953,-0.25,285.0,nue,2268.6
0.19953,-0.25,285.0,nuebar,1818.0
0.22387,-0.25,285.0,numu,3435.8
0.22387,-0.25,285.0,numubar,3695.6
0.22387,-0.25,285.0,nue,1939.1
0.22387,-0.25,285.0,nuebar,1520.2
0.25119,-0.25,285.0,numu,2828.8
0.25119,-0.25,285.0,numubar,3059.9
0.25119,-0.25,285.0,nue,1628.6
0.25119,-0.25,285.0,nuebar,1265.7
0.28184,-0.25,285.0,numu,2324.4
0.28184,-0.25,285.0,numubar,2504.5
0.28184,-0.25,285.0,nue,1341.0
0.28184,-0.25,285.0,nuebar,1046.3
0.31623,-0.25,285.0,numu,1883.2
0.31623,-0.25,285.0,numubar,2043.3
0.31623,-0.25,285.0,nue,1102.1
0.31623,-0.25,285.0,nuebar,836.23
0.35481,-0.25,285.0,numu,1530.4
0.35481,-0.25,285.0,numubar,1668.0
0.35481,-0.25,285.0,nue,908.6
0.35481,-0.25,285.0,nuebar,668.19
0.39811,-0.25,285.0,numu,1230.4
0.39811,-0.25,285.0,numubar,1349.2
0.39811,-0.25,285.0,nue,735.18
0.39811,-0.25,285.0,nuebar,548.45
0.44668,-0.25,285.0,numu,972.29
0.44668,-0.25,285.0,numubar,1068.0
0.44668,-0.25,285.0,nue,593.14
0.44668,-0.25,285.0,nuebar,438.66
0.50119,-0.25,285.0,numu,775.9
0.50119,-0.25,285.0,numubar,830.98
0.50119,-0.25,285.0,nue,480.72
0.50119,-0.25,285.0,nuebar,341.98
0.56234,-0.25,285.0,numu,614.22
0.56234,-0.25,285.0,numubar,659.08
0.56234,-0.25,285.0,nue,385.79
0.56234,-0.25,285.0,nuebar,266.83
0.63096,-0.25,285.0,numu,480.99
0.63096,-0.25,285.0,numubar,520.1
0.63096,-0.25,285.0,nue,305.23
0.63096,-0.25,285.0,nuebar,210.16
0.70795,-0.25,285.0,numu,372.89
0.70795,-0.25,285.0,numubar,400.52
0.70795,-0.25,285.0,nue,234.02
0.70795,-0.25,285.0,nuebar,165.35
0.79433,-0.25,285.0,numu,288.92
0.79433,-0.25,285.0,numubar,307.44
0.79433,-0.25,285.0,nue,180.44
0.79433,-0.25,285.0,nuebar,127.58
0.89125,-0.25,285.0,numu,222.85
0.89125,-0.25,285.0,numubar,236.58
0.89125,-0.25,285.0,nue,139.65
0.89125,-0.25,285.0,nuebar,96.372
1.0,-0.25,285.0,numu,168.44
1.0,-0.25,285.0,numubar,180.32
1.0,-0.25,285.0,nue,106.77
1.0,-0.25,285.0,nuebar,72.716
1.122,-0.25,285.0,numu,128.85
1.122,-0.25,285.0,numubar,136.35
1.122,-0.25,285.0,nue,80.931
1.122,-0.25,285.0,nuebar,55.439
1.2589,-0.25,285.0,numu,98.391
1.2589,-0.25,285.0,numubar,102.68
1.2589,-0.25,285.0,nue,60.859
1.2589,-0.25,285.0,nuebar,42.233
1.4125,-0.25,285.0,numu,74.572
1.4125,-0.25,285.0,numubar,77.116
1.4125,-0.25,285.0,nue,45.632
1.4125,-0.25,285.0,nuebar,31.621
1.5849,-0.25,285.0,numu,56.058
1.5849,-0.25,285.0,numubar,57.179
1.5849,-0.25,285.0,nue,34.375
1.5849,-0.25,285.0,nuebar,23.63
1.7783,-0.25,285.0,numu,42.044
1.7783,-0.25,285.0,numubar,42.491
1.7783,-0.25,285.0,nue,25.467
1.7783,-0.25,285.0,nuebar,17.87
1.9953,-0.25,285.0,numu,31.531
1.9953,-0.25,285.0,numubar,31.465
1.9953,-0.25,285.0,nue,18.546
1.9953,-0.25,285.0,nuebar,13.161
2.2387,-0.25,285.0,numu,23.261
2.2387,-0.25,285.0,numubar,23.031
2.2387,-0.25,285.0,nue,13.678
2.2387,-0.25,285.0,nuebar,9.6227
2.5119,-0.25,285.0,numu,17.006
2.5119,-0.25,285.0,numubar,16.878
2.5119,-0.25,285.0,nue,10.02
2.5119,-0.25,285.0,nuebar,7.056
2.8184,-0.25,285.0,numu,12.497
2.8184,-0.25,285.0,numubar,12.335
2.8184,-0.25,285.0,nue,7.1532
2.8184,-0.25,285.0,nuebar,5.1285
3.1623,-0.25,285.0,numu,9.1655
3.1623,-0.25,285.0,numubar,8.8411
3.1623,-0.25,285.0,nue,5.1326
3.1623,-0.25,285.0,nuebar,3.673
3.5481,-0.25,285.0,numu,6.6554
3.5481,-0.25,285.0,numubar,6.3907
3.5481,-0.25,285.0,nue,3.6145
3.5481,-0.25,285.0,nuebar,2.6405
3.9811,-0.25,285.0,numu,4.8376
3.9811,-0.25,285.0,numubar,4.5882
3.9811,-0.25,285.0,nue,2.5584
3.9811,-0.25,285.0,nuebar,1.8664
4.4668,-0.25,285.0,numu,3.5168
4.4668,-0.25,285.0,numubar,3.2861
4.4668,-0.25,285.0,nue,1.8241
4.4668,-0.25,285.0,nuebar,1.3286
5.0119,-0.25,285.0,numu,2.569
5.0119,-0.25,285.0,numubar,2.3732
5.0119,-0.25,285.0,nue,1.2745
5.0119,-0.25,285.0,nuebar,0.9539
5.6234,-0.25,285.0,numu,1.8619
5.6234,-0.25,285.0,numubar,1.7181
5.6234,-0.25,285.0,nue,0.89476
5.6234,-0.25,285.0,nuebar,0.66257
6.3096,-0.25,285.0,numu,1.3354
6.3096,-0.25,285.0,numubar,1.219
6.3096,-0.25,285.0,nue,0.62558
6.3096,-0.25,285.0,nuebar,0.45909
7.0795,-0.25,285.0,numu,0.96106
7.0795,-0.25,285.0,numubar,0.85344
7.0795,-0.25,285.0,nue,0.43804
7.0795,-0.25,285.0,nuebar,0.32165
7.9433,-0.25,285.0,numu,0.68755
7.9433,-0.25,285.0,numubar,0.61226
7.9433,-0.25,285.0,nue,0.29848
7.9433,-0.25,285.0,nuebar,0.22339
8.9125,-0.25,285.0,numu,0.49427
8.9125,-0.25,285.0,numubar,0.43861
8.9125,-0.25,285.0,nue,0.20751
8.9125,-0.25,285.0,nuebar,0.15286
10.0,-0.25,285.0,numu,0.35691
10.0,-0.25,285.0,numubar,0.30684
10.0,-0.25,285.0,nue,0.14223
10.0,-0.25,285.0,nuebar,0.10723
11.22,-0.25,285.0,numu,0.25306
11.22,-0.25,285.0,numubar,0.22089
11.22,-0.25,285.0,nue,0.097401
11.22,-0.25,285.0,nuebar,0.074185
12.589,-0.25,285.0,numu,0.17985
12.589,-0.25,285.0,numubar,0.15755
12.589,-0.25,285.0,nue,0.066895
12.589,-0.25,285.0,nuebar,0.051228
14.125,-0.25,285.0,numu,0.12862
14.125,-0.25,285.0,numubar,0.11043
14.125,-0.25,285.0,nue,0.045009
14.125,-0.25,285.0,nuebar,0.035166
15.849,-0.25,285.0,numu,0.092088
15.849,-0.25,285.0,numubar,0.078239
15.849,-0.25,285.0,nue,0.030744
15.849,-0.25,285.0,nuebar,0.02412
17.783,-0.25,285.0,numu,0.065953
17.783,-0.25,285.0,numubar,0.055885
17.783,-0.25,285.0,nue,0.021519
17.783,-0.25,285.0,nuebar,0.016471
19.953,-0.25,285.0,numu,0.047155
19.953,-0.25,285.0,numubar,0.03966
19.953,-0.25,285.0,nue,0.014294
19.953,-0.25,285.0,nuebar,0.011021
22.387,-0.25,285.0,numu,0.033511
22.387,-0.25,285.0,numubar,0.028349
22.387,-0.25,285.0,nue,0.0094949
22.387,-0.25,285.0,nuebar,0.0074285
25.119,-0.25,285.0,numu,0.02363
25.119,-0.25,285.0,numubar,0.01996
25.119,-0.25,285.0,nue,0.006288
25.119,-0.25,285.0,nuebar,0.0049532
28.184,-0.25,285.0,numu,0.016769
28.184,-0.25,285.0,numubar,0.01389
28.184,-0.25,285.0,nue,0.0041947
28.184,-0.25,285.0,nuebar,0.0033365
31.623,-0.25,285.0,numu,0.012191
31.623,-0.25,285.0,numubar,0.0099302
31.623,-0.25,285.0,nue,0.002939
31.623,-0.25,285.0,nuebar,0.0022567
35.481,-0.25,285.0,numu,0.0086867
35.481,-0.25,285.0,numubar,0.0070024
35.481,-0.25,285.0,nue,0.0019726
35.481,-0.25,285.0,nuebar,0.0014984
39.811,-0.25,285.0,numu,0.0061954
39.811,-0.25,285.0,numubar,0.0049511
39.811,-0.25,285.0,nue,0.001334
39.811,-0.25,285.0,nuebar,0.0010049
44.668,-0.25,285.0,numu,0.0044449
44.668,-0.25,285.0,numubar,0.003508
44.668,-0.25,285.0,nue,0.00088766
44.668,-0.25,285.0,nuebar,0.00067556
50.119,-0.25,285.0,numu,0.0031564
50.119,-0.25,285.0,numubar,0.0024885
50.119,-0.25,285.0,nue,0.00059445
50.119,-0.25,285.0,nuebar,0.00045861
56.234,-0.25,285.0,numu,0.0022286
56.234,-0.25,285.0,numubar,0.0017554
56.234,-0.25,285.0,nue,0.000394
56.234,-0.25,285.0,nuebar,0.00031174
63.096,-0.25,285.0,numu,0.0015749
63.096,-0.25,285.0,numubar,0.0012307
63.096,-0.25,285.0,nue,0.00025805
63.096,-0.25,285.0,nuebar,0.0002042
70.795,-0.25,285.0,numu,0.0011295
70.795,-0.25,285.0,numubar,0.00086197
70.795,-0.25,285.0,nue,0.00017354
70.795,-0.25,285.0,nuebar,0.00013515
79.433,-0.25,285.0,numu,0.00080239
79.433,-0.25,285.0,numubar,0.00060386
79.433,-0.25,285.0,nue,0.00011761
79.433,-0.25,285.0,nuebar,9.2542e-05
89.125,-0.25,285.0,numu,0.00057221
89.125,-0.25,285.0,numubar,0.0004283
89.125,-0.25,285.0,nue,7.7872e-05
89.125,-0.25,285.0,nuebar,6.2616e-05
100.0,-0.25,285.0,numu,0.00040209
100.0,-0.25,285.0,numubar,0.00030041
100.0,-0.25,285.0,nue,4.9181e-05
100.0,-0.25,285.0,nuebar,4.0192e-05
112.2,-0.25,285.0,numu,0.00028422
112.2,-0.25,285.0,numubar,0.00021041
112.2,-0.25,285.0,nue,3.2688e-05
112.2,-0.25,285.0,nuebar,2.6364e-05
125.89,-0.25,285.0,numu,0.00020113
125.89,-0.25,285.0,numubar,0.00014831
125.89,-0.25,285.0,nue,2.1997e-05
125.89,-0.25,285.0,nuebar,1.746e-05
141.25,-0.25,285.0,numu,0.00014104
141.25,-0.25,285.0,numubar,0.00010431
141.25,-0.25,285.0,nue,1.4577e-05
141.25,-0.25,285.0,nuebar,1.1642e-05
158.49,-0.25,285.0,numu,9.921e-05
158.49,-0.25,285.0,numubar,7.2699e-05
158.49,-0.25,285.0,nue,9.8598e-06
158.49,-0.25,285.0,nuebar,7.7072e-06
177.83,-0.25,285.0,numu,7.0207e-05
177.83,-0.25,285.0,numubar,5.0763e-05
177.83,-0.25,285.0,nue,6.4958e-06
177.83,-0.25,285.0,nuebar,5.1756e-06
199.53,-0.25,285.0,numu,4.9456e-05
199.53,-0.25,285.0,numubar,3.5603e-05
199.53,-0.25,285.0,nue,4.2639e-06
199.53,-0.25,285.0,nuebar,3.4518e-06
223.87,-0.25,285.0,numu,3.4703e-05
223.87,-0.25,285.0,numubar,2.5034e-05
223.87,-0.25,285.0,nue,2.7899e-06
223.87,-0.25,285.0,nuebar,2.2911e-06
251.19,-0.25,285.0,numu,2.4352e-05
251.19,-0.25,285.0,numubar,1.7247e-05
251.19,-0.25,285.0,nue,1.8567e-06
251.19,-0.25,285.0,nuebar,1.4969e-06
281.84,-0.25,285.0,numu,1.7143e-05
281.84,-0.25,285.0,numubar,1.2e-05
281.84,-0.25,285.0,nue,1.2515e-06
281.84,-0.25,285.0,nuebar,9.3812e-07
316.23,-0.25,285.0,numu,1.1858e-05
316.23,-0.25,285.0,numubar,8.3117e-06
316.23,-0.25,285.0,nue,8.2746e-07
316.23,-0.25,285.0,nuebar,6.7502e-07
354.81,-0.25,285.0,numu,8.3236e-06
354.81,-0.25,285.0,numubar,5.7851e-06
354.81,-0.25,285.0,nue,5.6051e-07
354.81,-0.25,285.0,nuebar,4.501e-07
398.11,-0.25,285.0,numu,5.8358e-06
398.11,-0.25,285.0,numubar,4.0096e-06
398.11,-0.25,285.0,nue,3.6187e-07
398.11,-0.25,285.0,nuebar,3.0075e-07
446.68,-0.25,285.0,numu,4.0898e-06
446.68,-0.25,285.0,numubar,2.7447e-06
446.68,-0.25,285.0,nue,2.4208e-07
446.68,-0.25,285.0,nuebar,1.9954e-07
501.19,-0.25,285.0,numu,2.8651e-06
501.19,-0.25,285.0,numubar,1.9105e-06
501.19,-0.25,285.0,nue,1.6718e-07
501.19,-0.25,285.0,nuebar,1.2957e-07
562.34,-0.25,285.0,numu,2.0022e-06
562.34,-0.25,285.0,numubar,1.3295e-06
562.34,-0.25,285.0,nue,1.0941e-07
562.34,-0.25,285.0,nuebar,8.9203e-08
630.96,-0.25,285.0,numu,1.3974e-06
630.96,-0.25,285.0,numubar,9.1804e-07
630.96,-0.25,285.0,nue,7.2789e-08
630.96,-0.25,285.0,nuebar,6.1345e-08
707.95,-0.25,285.0,numu,9.747e-07
707.95,-0.25,285.0,numubar,6.3686e-07
707.95,-0.25,285.0,nue,4.9686e-08
707.95,-0.25,285.0,nuebar,4.0254e-08
794.33,-0.25,285.0,numu,6.7443e-07
794.33,-0.25,285.0,numubar,4.3754e-07
794.33,-0.25,285.0,nue,3.417e-08
794.33,-0.25,285.0,nuebar,2.6291e-08
891.25,-0.25,285.0,numu,4.6949e-07
891.25,-0.25,285.0,numubar,3.0325e-07
891.25,-0.25,285.0,nue,2.264e-08
891.25,-0.25,285.0,nuebar,1.8086e-08
1000.0,-0.25,285.0,numu,3.2696e-07
1000.0,-0.25,285.0,numubar,2.0983e-07
1000.0,-0.25,285.0,nue,1.515e-08
1000.0,-0.25,285.0,nuebar,1.2073e-08
1122.0,-0.25,285.0,numu,2.2661e-07
1122.0,-0.25,285.0,numubar,1.4407e-07
1122.0,-0.25,285.0,nue,1.0411e-08
1122.0,-0.25,285.0,nuebar,8.3524e-09
1258.9,-0.25,285.0,numu,1.5695e-07
1258.9,-0.25,285.0,numubar,9.8312e-08
1258.9,-0.25,285.0,nue,6.7465e-09
1258.9,-0.25,285.0,nuebar,5.6353e-09
1412.5,-0.25,285.0,numu,1.0915e-07
1412.5,-0.25,285.0,numubar,6.7865e-08
1412.5,-0.25,285.0,nue,4.6681e-09
1412.5,-0.25,285.0,nuebar,3.695e-09
1584.9,-0.25,285.0,numu,7.4276e-08
1584.9,-0.25,285.0,numubar,4.6673e-08
1584.9,-0.25,285.0,nue,3.3546e-09
1584.9,-0.25,285.0,nuebar,2.3304e-09
1778.3,-0.25,285.0,numu,5.0066e-08
1778.3,-0.25,285.0,numubar,3.1826e-08
1778.3,-0.25,285.0,nue,2.1715e-09
1778.3,-0.25,285.0,nuebar,1.4711e-09
1995.3,-0.25,285.0,numu,3.4947e-08
1995.3,-0.25,285.0,numubar,2.1429e-08
1995.3,-0.25,285.0,nue,1.4125e-09
1995.3,-0.25,285.0,nuebar,1.0292e-09
2238.7,-0.25,285.0,numu,2.387e-08
2238.7,-0.25,285.0,numubar,1.4452e-08
2238.7,-0.25,285.0,nue,9.2742e-10
2238.7,-0.25,285.0,nuebar,6.9369e-10
2511.9,-0.25,285.0,numu,1.6213e-08
2511.9,-0.25,285.0,numubar,9.9935e-09
2511.9,-0.25,285.0,nue,5.8271e-10
2511.9,-0.25,285.0,nuebar,5.2463e-10
2818.4,-0.25,285.0,numu,1.1152e-08
2818.4,-0.25,285.0,numubar,6.7424e-09
2818.4,-0.25,285.0,nue,3.6062e-10
2818.4,-0.25,285.0,nuebar,3.2941e-10
3162.3,-0.25,285.0,numu,7.8703e-09
3162.3,-0.25,285.0,numubar,4.5886e-09
3162.3,-0.25,285.0,nue,2.6948e-10
3162.3,-0.25,285.0,nuebar,2.0911e-10
3548.1,-0.25,285.0,numu,5.2766e-09
3548.1,-0.25,285.0,numubar,3.051e-09
3548.1,-0.25,285.0,nue,1.7524e-10
3548.1,-0.25,285.0,nuebar,1.4156e-10
3981.1,-0.25,285.0,numu,3.5799e-09
3981.1,-0.25,285.0,numubar,2.067e-09
3981.1,-0.25,285.0,nue,1.0386e-10
3981.1,-0.25,285.0,nuebar,8.9593e-11
4466.8,-0.25,285.0,numu,2.4209e-09
4466.8,-0.25,285.0,numubar,1.403e-09
4466.8,-0.25,285.0,nue,7.112e-11
4466.8,-0.25,285.0,nuebar,6.2697e-11
5011.9,-0.25,285.0,numu,1.631e-09
5011.9,-0.25,285.0,numubar,9.7013e-10
5011.9,-0.25,285.0,nue,5.2463e-11
5011.9,-0.25,285.0,nuebar,4.4716e-11
5623.4,-0.25,285.0,numu,1.104e-09
5623.4,-0.25,285.0,numubar,6.3559e-10
5623.4,-0.25,285.0,nue,3.8127e-11
5623.4,-0.25,285.0,nuebar,2.6027e-11
6309.6,-0.25,285.0,numu,7.4366e-10
6309.6,-0.25,285.0,numubar,4.0937e-10
6309.6,-0.25,285.0,nue,2.3691e-11
6309.6,-0.25,285.0,nuebar,1.8001e-11
7079.5,-0.25,285.0,numu,4.9494e-10
7079.5,-0.25,285.0,numubar,2.7338e-10
7079.5,-0.25,285.0,nue,1.5825e-11
7079.5,-0.25,285.0,nuebar,1.2118e-11
7943.3,-0.25,285.0,numu,3.2833e-10
7943.3,-0.25,285.0,numubar,1.8535e-10
7943.3,-0.25,285.0,nue,1.0748e-11
7943.3,-0.25,285.0,nuebar,7.9537e-12
8912.5,-0.25,285.0,numu,2.189e-10
8912.5,-0.25,285.0,numubar,1.2472e-10
8912.5,-0.25,285.0,nue,7.1547e-12
8912.5,-0.25,285.0,nuebar,4.7044e-12
10000.0,-0.25,285.0,numu,1.4382e-10
10000.0,-0.25,285.0,numubar,8.1563e-11
10000.0,-0.25,285.0,nue,4.704e-12
10000.0,-0.25,285.0,nuebar,2.7986e-12
0.1,-0.25,315.0,numu,6801.6
0.1,-0.25,315.0,numubar,7260.5
0.1,-0.25,315.0,nue,3478.2
0.1,-0.25,315.0,nuebar,3186.1
0.1122,-0.25,315.0,numu,5995.2
0.1122,-0.25,315.0,numubar,6445.1
0.1122,-0.25,315.0,nue,3127.9
0.1122,-0.25,315.0,nuebar,2844.1
0.12589,-0.25,315.0,numu,5317.4
0.12589,-0.25,315.0,numubar,5663.8
0.12589,-0.25,315.0,nue,2790.2
0.12589,-0.25,315.0,nuebar,2452.7
0.14125,-0.25,315.0,numu,4659.8
0.14125,-0.25,315.0,numubar,4954.8
0.14125,-0.25,315.0,nue,2424.3
0.14125,-0.25,315.0,nuebar,2129.1
0.15849,-0.25,315.0,numu,3994.0
0.15849,-0.25,315.0,numubar,4293.8
0.15849,-0.25,315.0,nue,2110.0
0.15849,-0.25,315.0,nuebar,1847.8
0.17783,-0.25,315.0,numu,3441.0
0.17783,-0.25,315.0,numubar,3701.3
0.17783,-0.25,315.0,nue,1829.4
0.17783,-0.25,315.0,nuebar,1581.5
0.19953,-0.25,315.0,numu,2962.0
0.19953,-0.25,315.0,numubar,3155.2
0.19953,-0.25,315.0,nue,1588.8
0.19953,-0.25,315.0,nuebar,1334.2
0.22387,-0.25,315.0,numu,2498.0
0.22387,-0.25,315.0,numubar,2668.3
0.22387,-0.25,315.0,nue,1385.0
0.22387,-0.25,315.0,nuebar,1122.9
0.25119,-0.25,315.0,numu,2081.8
0.25119,-0.25,315.0,numubar,2248.7
0.25119,-0.25,315.0,nue,1178.0
0.25119,-0.25,315.0,nuebar,936.91
0.28184,-0.25,315.0,numu,1734.0
