        LOW survival proabilities

Figure 9 of Phys. Rev. D, 58, 096016 (1998) 
by J. N. Bahcall, P. I. Krastev, and A. Yu. Smirnov.

The first column is the neutrino energy in MeV. 
The second through fourth columns are the survival 
probabilities for the daytime only, the average of 
day plus night, and the night only, respectively. 

     E        Day      Day + Night  Night
   (MeV)     

 0.1420E+02 0.4162E+00 0.4196E+00 0.4237E+00
 0.1425E+02 0.4163E+00 0.4198E+00 0.4238E+00
 0.1430E+02 0.4165E+00 0.4199E+00 0.4240E+00
 0.1435E+02 0.4167E+00 0.4201E+00 0.4241E+00
 0.1440E+02 0.4168E+00 0.4202E+00 0.4242E+00
 0.1445E+02 0.4170E+00 0.4204E+00 0.4243E+00
 0.1450E+02 0.4172E+00 0.4205E+00 0.4245E+00
 0.1455E+02 0.4173E+00 0.4207E+00 0.4246E+00
 0.1460E+02 0.4175E+00 0.4208E+00 0.4247E+00
 0.1465E+02 0.4177E+00 0.4210E+00 0.4248E+00
 0.1470E+02 0.4178E+00 0.4211E+00 0.4250E+00
 0.1475E+02 0.4180E+00 0.4213E+00 0.4251E+00
 0.1480E+02 0.4182E+00 0.4214E+00 0.4252E+00
 0.1485E+02 0.4183E+00 0.4216E+00 0.4254E+00
 0.1490E+02 0.4185E+00 0.4217E+00 0.4255E+00
 0.1495E+02 0.4187E+00 0.4218E+00 0.4256E+00
 0.1500E+02 0.4188E+00 0.4220E+00 0.4257E+00
 0.1505E+02 0.4190E+00 0.4221E+00 0.4259E+00

 LOW
