radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.896,0.024528444060196716,0.003740904355256268,0.02865299341661365
0.8965,0.024321480061516312,0.003709510499110938,0.028412536065120463
0.897,0.024115151796536543,0.003678295404917206,0.0281734479186472
0.8975,0.023909472794581985,0.003647175019582622,0.027935085182946292
0.898,0.02370500220214369,0.0036161513959210717,0.027697463581291364
0.8985,0.023501197919603797,0.0035853091098635376,0.027461230912546937
0.899,0.02329860937242359,0.003554566181188135,0.027225759259360716
0.8995,0.023096703542391822,0.003523924577259422,0.026991063690517774
0.9,0.022895493028289714,0.0034934666737065573,0.026757775151943445
0.9005,0.022694990223790148,0.0034631125373041824,0.026525281405001693
0.901,0.02249468935164449,0.003432785006240792,0.026292991438357532
0.9015,0.022295642907822343,0.0034026447129101934,0.026062135595929216
0.902,0.022097848918160235,0.0033726137370482493,0.02583211705710779
0.9025,0.021900296770693727,0.003342770836786277,0.025603539060042056
0.903,0.0217040109569119,0.003312963145035187,0.025375230738203143
0.9035,0.02150849386865298,0.0032832700466374235,0.025147800129956092
0.904,0.02131375650724327,0.0032537681569619857,0.024921834061227218
0.9045,0.021119323371431964,0.003224308622073346,0.02469619240374013
0.905,0.02092618208853713,0.0031950422436577077,0.024472030204326197
0.9055,0.020733374868781854,0.0031658957118263584,0.024248785954975812
0.906,0.020541871114228623,0.003136798377193197,0.024025918525469488
0.9065,0.020351198954600677,0.003107896909573321,0.023804551315083793
0.907,0.020161368150580398,0.0030790490304120665,0.023583594558857376
0.9075,0.019971928380395687,0.0030503284447421573,0.023363612791356448
0.908,0.01978335754143396,0.003021806176925714,0.023145150014882855
0.9085,0.019596115927100193,0.0029933438281717676,0.022927146181044574
0.909,0.01940930568656191,0.002965081291563969,0.022710672783583286
0.9095,0.01922339102224596,0.0029368827243338325,0.02249468935164449
0.91,0.019038380396725892,0.002908751395235964,0.022279220921849096
0.9105,0.018853847936139454,0.0028808231917163496,0.022065308307253385
0.911,0.01866981437547127,0.002852900365246651,0.021851436877505293
0.9115,0.01848672581283466,0.0028251180806204445,0.021638641910594503
0.912,0.018304589760961294,0.002797541930571624,0.021427425805939437
0.9125,0.018123413527794736,0.0027700435985648785,0.021216805738936105
0.913,0.01794320421716845,0.002742689251950678,0.021007288510207396
0.9135,0.017763559703737265,0.002715479975795592,0.02079888243068626
0.914,0.017584499026554123,0.002688354922111778,0.02059112144274879
0.9145,0.01740644170654957,0.002661316978216194,0.0203840276614415
0.915,0.017228997183309405,0.0026344296438112714,0.020178087454867637
0.9155,0.017052576244496718,0.0026076938611352047,0.019973308039983914
0.916,0.016877184574248052,0.0025809916802582325,0.01976878599391714
0.9165,0.01670205848097441,0.0025545041032180777,0.019565907679349376
0.917,0.016527988423956873,0.00252805550323611,0.019363327904729596
0.9175,0.016354979345641327,0.002501765531229943,0.01916196312143669
0.918,0.01618266336715794,0.002475634946331947,0.018961819143950998
0.9185,0.01601105686611305,0.00244960807289854,0.01876246953157863
0.919,0.015840175900759288,0.0024236873973096655,0.0185639333284387
0.9195,0.01567003620896884,0.002397875357830399,0.01836622921012046
0.92,0.01550065320732753,0.0023721197237459553,0.018168957121935326
0.9205,0.015332041990349142,0.0023465326672054807,0.017972976232561715
0.921,0.015164217329808717,0.002321114713724903,0.017778290567123767
0.9215,0.014997193674193995,0.0022957606337857313,0.017584094133162382
0.922,0.014831326648258682,0.0022705789359711917,0.017391218038726727
0.9225,0.014665943244717797,0.002245518330440642,0.01719926943563714
0.923,0.014501402267502392,0.002220529793534913,0.01700787283325017
0.9235,0.014337716869091835,0.002195667657031307,0.016817444379082443
0.924,0.0141748998776606,0.002170933921173266,0.016627999393750773
0.9245,0.014012641140513647,0.0021462811167645376,0.016439174292827825
0.925,0.013850963984093247,0.0021217616947873633,0.01625137081811348
0.9255,0.01369020653203298,0.002097377499479255,0.016064603095316467
0.926,0.013530380189850057,0.002073130326084881,0.01587888487489089
0.9265,0.01337149603847612,0.002048974740995816,0.015693868163742172
0.927,0.01321326058493154,0.0020249607264521035,0.0155099357946452
0.9275,0.013055995748861793,0.0020010899213481342,0.015327100320508507
0.928,0.012899414551413434,0.001977318385850523,0.015145025189622359
0.9285,0.01274353746271745,0.0019536492933756493,0.01496373470837633
0.929,0.012588384513111185,0.0019300857513629712,0.014783252677817943
0.9295,0.012434261597276135,0.0019066747032289355,0.014603938655229253
0.93,0.012280611709935097,0.001883374147130815,0.014425470932699858
0.9305,0.012127464164465869,0.00186014416660171,0.014247543774997129
0.931,0.011975674959701067,0.001837073805180518,0.014070839200074889
0.9315,0.011824696426999135,0.001814122478416864,0.013895046356363844
0.932,0.011674545980827362,0.001791292900348667,0.013720186031701173
0.9325,0.011524975212557836,0.0017685877175563347,0.013546278497241597
0.933,0.011376010912887105,0.0017460095090428205,0.013373343506538704
0.9335,0.011227937849509342,0.001723521100149303,0.013201096324899136
0.934,0.011081026666298266,0.0017012048203443023,0.013030167544686527
0.9345,0.010935030532480008,0.0016789841820702108,0.012859971318930075
0.935,0.010789467222298286,0.001656901169988923,0.01269082922394572
0.9355,0.010644861127007214,0.001634920368995387,0.0125224700021242
0.936,0.010500742287027352,0.0016130454505408657,0.012354921774491573
0.9365,0.010357620629778987,0.0015913166418372263,0.012188492656393048
0.937,0.010215273529028106,0.0015696998060504286,0.012022921180977792
0.9375,0.010073722889400435,0.001548198365481185,0.011858233560934097
0.938,0.009932761327164663,0.0015267805003419145,0.011694186076541411
0.9385,0.009792644754685723,0.0015055202612532174,0.011531345909353459
0.939,0.009653615565892806,0.0014843851625006824,0.011369464239065638
0.9395,0.009515245546679004,0.001463378279412928,0.011208564620776474
0.94,0.009377563205263286,0.0014424693855367898,0.01104841553871297
0.9405,0.009240596356376807,0.001421662816463761,0.01088905020080099
0.941,0.009104791397523668,0.0014009950621754201,0.010730748097533384
0.9415,0.008969536469118706,0.0013804688286818568,0.01057352995525916
0.942,0.008835273543973066,0.0013601180514977342,0.01041765569884832
0.9425,0.00870161772151998,0.001339820457298997,0.010262188790924751
0.943,0.00856899718182734,0.001319643444270055,0.0101076454595314
0.9435,0.008437037899904694,0.0012996206538002228,0.009954283376721603
0.944,0.00830596315000802,0.0012796659218236746,0.00980144257950877
0.9445,0.008175418623239766,0.0012598725237404729,0.009649837499262995
0.945,0.008045628953459588,0.001240185372226063,0.00949904620144709
0.9455,0.007916805949745207,0.001220637209221155,0.009349319468899248
0.946,0.007788969441978794,0.0012012312023663978,0.00920068156377055
0.9465,0.007661785689263959,0.0011818887659095197,0.009052530568228127
0.947,0.007535290502354002,0.0011626971411293722,0.008905534696038282
0.9475,0.007409859955503439,0.0011436328051341589,0.00875951377652575
0.948,0.00728517519145587,0.0011247256630226288,0.008614696864089201
0.9485,0.00716110431349458,0.0011059019010405,0.008470518591423129
0.949,0.0070380119516490385,0.0010871928926732492,0.00832721925985241
0.9495,0.006915761379149116,0.0010686527424509677,0.008185213276321815
0.95,0.006794226172937877,0.001050211101079987,0.008043961809132655
0.9505,0.006673443685758183,0.0010318976053338065,0.007903691857479602
0.951,0.00655360104690384,0.00101371670811835,0.00776443752784387
0.9515,0.006434725129635832,0.000995649785718468,0.0076260561741867215
0.952,0.006316405455973457,0.0009777022274384246,0.007488589075216439
0.9525,0.006198691176360611,0.0009598792524558512,0.007352076206577443
0.953,0.006082050194386336,0.0009421642142191635,0.007216390066070356
0.9535,0.005966367495403816,0.0009246057812580674,0.0070819034242685045
0.954,0.005851268132861908,0.0009071656654472982,0.0069483230180202625
0.9545,0.0057370680330993285,0.0008898495898715736,0.006815692682583945
0.955,0.005623801716946214,0.0008726831782096542,0.006684208679352282
