radius,electron_density_mol_cm3,neutron_density_mol_cm3,mass_density_g_cm3
0.0755,77.77141486911538,27.53008536897832,105.37558532611041
0.076,77.54075047624747,27.353803568917456,104.96632686458315
0.0765,77.30899009151378,27.17910646330815,104.56106546382121
0.077,77.07614764759518,27.00471399073242,104.1549704404348
0.0775,76.84400648827011,26.830736887699018,103.7480636968893
0.078,76.61432859117961,26.658321469450307,103.34512621565389
0.0785,76.38181958112904,26.486235587494406,102.94138332569014
0.079,76.15176962806196,26.314533101908225,102.53685673003773
0.0795,75.91716819572264,26.14315800273414,102.13156810072941
0.08,75.68503219430282,25.972796240153503,101.7278814209861
0.0805,75.45186864411676,25.804006472545264,101.32812349832473
0.081,75.22115541411922,25.635657010937102,100.92761252507398
0.0815,74.98942093324558,25.46826887010359,100.52868461715738
0.082,74.7566790028787,25.300617420808916,100.12672240518629
0.0825,74.52465942515137,25.134595461550898,99.72866374309592
0.083,74.29335995812404,24.969574766852656,99.33218758260611
0.0835,74.05936772836068,24.80492799974157,98.93500954339578
0.084,73.8278124024259,24.640737299602602,98.53715068586186
0.0845,73.59698106145905,24.478143927887395,98.1431515879739
0.085,73.36518212663998,24.316504705265793,97.75072788868492
0.0855,73.13242930327671,24.154757876886762,97.35538980416982
0.086,72.90041489390241,23.99404136492185,96.96165060494636
0.0865,72.66913655588073,23.83482620716055,96.57172744516372
0.087,72.43859195400738,23.676072686646705,96.18115765022611
0.0875,72.2071161110531,23.518351297931066,95.79216745595168
0.088,71.97472264547953,23.361037860270578,95.40255372361236
0.0885,71.74307712173977,23.204745413768276,95.01452466008739
0.089,71.5121771326363,23.049471498263177,94.62807382008232
0.0895,71.28202027871896,22.89520235689324,94.24319478451737
0.09,71.05096814042372,22.741379881441613,93.85771998167075
0.0905,70.8206649299844,22.58856509149654,93.47382185312911
0.091,70.5894828182193,22.436729857748865,93.09149394995755
0.0915,70.35905536145289,22.285395793937393,92.70859513073073
0.092,70.12776532618014,22.13564195583859,92.3293971683536
0.0925,69.89884506826527,21.98628488865791,91.94963296374543
0.093,69.66906787386847,21.837415794479018,91.56932229856284
0.0935,69.4400460218384,21.690071967929992,91.19268439215676
0.094,69.210183387439,21.543230156554856,90.81550452375375
0.0945,68.98108165159479,21.397378523209927,90.43988469993194
0.095,68.75115522347825,21.252480113956285,90.06581846822839
0.0955,68.52199518175462,21.108561459018006,89.69329940286815
0.096,68.29359897191934,20.96564937555866,89.32232110465374
0.0965,68.06439678928481,20.822769541543177,88.94878086379715
0.097,67.83752583769966,20.681830503196345,88.58088195080384
0.0975,67.60985429570168,20.54136201360703,88.21247350500532
0.098,67.38139531712373,20.401418387742858,87.84357457591226
0.0985,67.15370831927896,20.262893577502158,87.47823259612848
