reco_energy	reco_coszen	pid	pdg	true_energy	true_coszen	weight	type	interaction	MaCCQE_linear	MaCCQE_quad	MaCCRES_linear	MaCCRES_quad	Q2	W	x	y
32.0	0.045	0.650	16	53.64364975	0.68791623	0.0018406528400901	1	2	0.00000000	0.00000000	0.00000000	0.00000000	22.36995341	7.20546182	0.30473842	0.72872150
123.3	0.045	0.650	16	320.20701109	0.83916400	0.4394398816762785	1	2	0.00000000	0.00000000	0.00000000	0.00000000	95.75437023	19.02419469	0.20962321	0.75967955
17.8	-0.945	0.650	16	71.67663266	-0.37368117	0.0044310936256028	1	2	0.00000000	0.00000000	0.00000000	0.00000000	21.21195919	8.85132765	0.21496488	0.73312445
57.4	-0.835	0.650	16	60.68174290	-0.90252645	0.0026822496508286	1	2	0.00000000	0.00000000	0.00000000	0.00000000	9.19613168	8.38137261	0.11705577	0.68943981
32.0	-0.065	0.650	16	50.73184840	-0.54912440	0.0015326908437811	1	2	0.00000000	0.00000000	0.00000000	0.00000000	14.75955893	5.42305624	0.34096561	0.45438518
32.0	-0.725	0.650	16	57.48631953	-0.19162347	0.0022602378363618	1	2	0.00000000	0.00000000	0.00000000	0.00000000	6.07561599	5.30185976	0.18243031	0.30851115
42.8	-0.725	0.875	16	130.07477852	-0.91261773	0.0284428496047306	1	2	0.00000000	0.00000000	0.00000000	0.00000000	56.95218295	9.55413605	0.38650397	0.60326116
42.8	-0.615	0.650	16	216.61447724	-0.19118768	0.1347580565532092	1	2	0.00000000	0.00000000	0.00000000	0.00000000	27.89142688	8.67936082	0.27253381	0.25159668
32.0	-0.065	0.650	16	66.46619968	-0.90115565	0.0036123090368531	1	2	0.00000000	0.00000000	0.00000000	0.00000000	2.60014791	2.40330698	0.34694247	0.06004568
57.4	-0.065	0.650	16	136.58219083	0.25918775	0.0330668920243016	1	2	0.00000000	0.00000000	0.00000000	0.00000000	54.14063789	6.61604868	0.55797161	0.37831994
13.3	-0.065	0.650	16	55.46911843	-0.66147957	0.0019680574695183	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.14843761	1.97156548	0.04706418	0.03027918
32.0	-0.725	0.650	16	153.79897203	-0.86716176	0.0473469537363326	1	2	0.00000000	0.00000000	0.00000000	0.00000000	0.16563010	1.88759669	0.05817537	0.00985800
123.3	-0.835	0.650	16	116.34474740	-0.62414555	0.0202800453386181	1	2	0.00000000	0.00000000	0.00000000	0.00000000	40.58934712	11.40397787	0.23910054	0.77701027
77.0	-0.285	0.650	16	273.47658185	0.29797595	0.2728974750139356	1	2	0.00000000	0.00000000	0.00000000	0.00000000	36.45325170	11.72380221	0.21068903	0.33691182
23.8	-0.615	0.650	16	66.34367338	0.13165025	0.0034023698264644	1	2	0.00000000	0.00000000	0.00000000	0.00000000	12.25352649	4.13649131	0.43021218	0.22862352
77.0	-0.065	0.650	16	131.62082227	0.01245212	0.0291230002543286	1	2	0.00000000	0.00000000	0.00000000	0.00000000	25.85439677	7.58485868	0.31337557	0.33380029
32.0	-0.285	0.650	16	104.42573115	0.47860456	0.0143475461683199	1	2	0.00000000	0.00000000	0.00000000	0.00000000	8.26813916	11.36798304	0.06052030	0.69669260
57.4	-0.505	0.875	16	218.54433183	-0.60193716	0.1371699168544020	1	2	0.00000000	0.00000000	0.00000000	0.00000000	14.86883522	10.57297540	0.11821766	0.30647643
42.8	-0.505	0.650	16	66.61159047	-0.07037472	0.0036281297363139	1	2	0.00000000	0.00000000	0.00000000	0.00000000	45.49666216	8.39731169	0.39517664	0.92040825
42.8	-0.615	0.650	16	101.77705685	-0.20533258	0.0131570712935024	1	2	0.00000000	0.00000000	0.00000000	0.00000000	45.38804516	8.94714850	0.36439302	0.65172380
